engine_size,horsepower,mileage,age,brand_score,price,expensive
5.29,371.0,26.1,18,2.4,82124.34,1
3.54,321.0,19.4,7,1.75,68428.54,1
4.6,430.0,12.0,11,5.22,91194.24,1
4.7,343.0,14.0,19,4.68,82040.14,1
5.15,506.0,19.7,3,8.76,118471.47,1
2.28,173.0,44.0,14,7.51,47868.29,0
2.86,278.0,14.8,5,7.25,66244.73,1
5.0,414.0,47.8,3,2.45,88911.96,1
4.84,322.0,21.9,15,4.38,72781.07,1
3.61,279.0,32.2,1,4.47,67703.53,1
2.98,219.0,23.1,7,9.3,64630.08,1
5.84,536.0,19.4,2,7.55,135988.26,1
3.08,283.0,17.5,9,8.04,72908.2,1
4.82,451.0,38.9,12,1.96,85386.3,1
3.06,195.0,39.0,5,3.71,43407.54,0
2.55,158.0,19.4,16,5.04,28226.21,0
4.2,405.0,20.3,8,5.23,92202.38,1
5.04,347.0,16.5,2,7.53,86788.51,1
5.91,443.0,19.2,14,3.46,94875.74,1
1.74,139.0,21.8,12,8.14,31830.9,0
5.38,527.0,46.9,6,4.6,115671.49,1
3.62,314.0,46.1,13,4.2,67839.68,1
1.54,112.0,21.5,9,1.86,21087.98,0
4.97,426.0,46.8,6,6.99,83210.76,1
2.66,263.0,31.9,18,7.8,48739.24,0
5.34,325.0,15.6,19,8.64,84597.74,1
1.79,122.0,23.1,4,8.06,36201.79,0
4.56,387.0,32.7,3,7.95,90192.24,1
2.5,152.0,43.4,3,9.56,34295.53,0
2.29,217.0,12.0,8,2.51,48972.03,0
1.25,95.0,19.9,6,8.65,26531.14,0
3.41,312.0,18.7,10,3.12,67974.72,1
2.96,264.0,32.2,13,2.21,38150.83,0
1.31,111.0,38.8,4,9.21,21989.24,0
2.13,179.0,34.7,19,8.16,32149.09,0
3.44,343.0,31.4,3,7.55,76266.33,1
5.04,314.0,14.2,7,9.98,88461.45,1
5.65,433.0,20.6,1,2.62,109491.91,1
3.58,334.0,25.0,9,3.67,74507.85,1
3.02,234.0,27.1,11,2.6,46500.31,0
5.77,518.0,41.4,6,4.64,118121.57,1
5.81,526.0,20.1,7,5.06,118916.75,1
1.95,127.0,36.0,10,6.71,24488.49,0
3.66,355.0,30.8,1,5.75,83327.74,1
5.1,406.0,46.6,19,5.22,79194.73,1
5.11,459.0,30.1,18,7.1,90127.76,1
4.42,434.0,16.5,13,6.05,107412.8,1
3.36,280.0,31.3,0,4.56,62394.3,1
3.02,259.0,46.9,3,2.08,48357.37,0
5.03,367.0,15.4,18,5.16,84676.3,1
2.13,184.0,37.2,16,8.75,35889.61,0
3.14,201.0,47.4,12,1.39,21889.83,0
3.83,269.0,18.9,11,9.41,67883.73,1
5.16,480.0,27.7,1,7.05,107051.06,1
2.87,228.0,27.1,4,3.62,49706.51,0
3.74,238.0,30.8,14,3.7,50710.54,0
2.4,220.0,49.3,4,1.27,38306.22,0
5.18,471.0,40.8,18,2.38,97590.76,1
4.93,321.0,31.7,15,8.89,77694.37,1
5.1,422.0,38.4,2,5.67,97946.77,1
1.29,113.0,39.2,19,3.53,5003.18,0
3.43,240.0,23.1,3,4.15,48842.72,0
1.68,162.0,26.6,2,7.55,44840.38,0
4.37,357.0,44.5,9,7.66,74248.1,1
2.56,254.0,26.4,5,1.47,54594.08,0
4.87,474.0,42.6,7,4.77,108388.08,1
1.33,129.0,35.3,11,1.62,23162.23,0
3.57,241.0,14.4,4,7.45,53733.07,0
1.62,123.0,37.3,13,6.91,16618.64,0
3.79,230.0,24.2,1,4.41,57393.88,0
4.04,376.0,47.1,11,4.44,80610.38,1
3.31,273.0,38.3,8,6.18,57935.55,0
2.4,167.0,13.3,6,1.73,36864.94,0
1.16,105.0,49.3,0,1.8,23812.07,0
4.31,419.0,23.3,10,6.43,97042.27,1
5.35,444.0,24.9,7,2.94,113145.9,1
4.67,383.0,45.8,7,5.7,84691.72,1
5.47,442.0,46.8,12,7.93,87155.74,1
5.65,562.0,44.3,7,4.21,122891.07,1
3.25,289.0,16.9,3,5.25,68775.46,1
4.49,400.0,44.6,15,9.17,91920.64,1
2.99,205.0,15.8,11,8.66,51069.35,0
5.6,491.0,36.8,15,4.83,107973.99,1
3.81,353.0,39.4,11,9.32,81353.63,1
4.76,307.0,44.6,7,8.35,77073.43,1
1.07,99.0,24.3,10,6.88,20372.4,0
3.88,384.0,16.6,3,9.41,96593.77,1
4.71,397.0,44.5,17,7.75,96660.54,1
2.29,214.0,30.9,2,4.68,48260.73,0
1.07,90.0,19.6,19,4.8,5000.0,0
4.72,284.0,47.2,18,8.01,61522.73,1
2.69,222.0,21.5,8,4.13,36543.66,0
3.14,307.0,13.5,6,3.39,66259.31,1
3.81,325.0,21.7,18,4.95,64311.14,1
1.55,132.0,45.2,4,1.34,18702.75,0
1.52,138.0,41.9,7,3.36,27977.09,0
5.8,462.0,49.5,12,5.36,100688.88,1
2.69,254.0,33.4,19,4.36,38596.17,0
2.28,169.0,19.5,12,6.79,42757.09,0
1.24,99.0,14.6,4,8.57,36130.5,0
1.87,181.0,43.9,17,9.34,33646.48,0
3.15,297.0,10.6,6,7.18,64632.6,1
2.71,180.0,42.5,7,7.21,37570.43,0
3.12,265.0,49.3,15,1.01,39675.26,0
4.52,427.0,47.5,8,8.27,100038.74,1
4.21,420.0,48.5,17,1.29,76870.59,1
3.47,347.0,42.6,19,6.19,64027.95,1
5.07,385.0,35.9,3,2.99,87851.01,1
5.29,483.0,41.3,12,4.47,107277.29,1
3.95,392.0,45.3,11,6.45,83988.09,1
1.59,144.0,45.4,16,8.66,18283.33,0
3.03,227.0,41.1,7,7.33,44081.81,0
4.17,347.0,32.3,4,1.15,79924.44,1
1.31,123.0,27.3,17,4.78,14727.79,0
1.1,103.0,36.0,6,3.86,14918.4,0
5.74,501.0,24.9,15,8.92,106792.05,1
4.65,339.0,49.5,12,4.88,59998.16,0
1.77,165.0,36.7,2,2.29,37472.21,0
3.23,217.0,11.1,0,2.77,53066.49,0
1.97,176.0,43.9,12,7.82,32849.49,0
1.05,105.0,47.1,9,9.77,25201.42,0
2.96,294.0,43.4,14,5.61,56889.78,0
4.24,296.0,33.7,18,6.76,62570.58,1
5.77,545.0,29.0,17,9.59,121688.74,1
4.85,302.0,26.2,17,9.21,70224.61,1
2.15,175.0,15.8,10,9.17,43584.06,0
2.68,174.0,19.2,2,3.08,45824.71,0
3.6,325.0,36.6,9,5.42,70933.82,1
1.96,141.0,28.0,17,8.97,25539.45,0
5.16,317.0,30.9,13,5.18,56592.8,0
1.84,146.0,16.2,0,3.38,26248.0,0
2.45,203.0,29.6,6,5.61,47328.6,0
3.89,374.0,23.8,2,8.78,95873.47,1
1.62,153.0,41.1,17,8.03,21280.47,0
4.12,373.0,41.5,18,4.67,66668.91,1
5.72,353.0,46.8,1,3.01,79611.74,1
4.46,360.0,30.4,18,6.84,81843.5,1
5.06,460.0,45.4,1,5.32,107611.9,1
3.19,306.0,29.0,11,3.64,62874.77,1
2.83,237.0,18.4,15,3.33,51966.33,0
2.64,236.0,23.0,6,2.96,50492.05,0
4.3,317.0,21.5,17,2.14,68875.51,1
3.59,263.0,30.2,10,9.37,66047.4,1
3.36,271.0,22.5,9,8.48,62697.27,1
1.5,126.0,32.7,11,2.91,16347.1,0
4.37,432.0,13.3,14,7.45,106491.34,1
4.63,295.0,49.7,3,1.91,62308.41,1
1.98,188.0,25.1,9,3.09,41501.52,0
4.8,389.0,18.4,9,9.25,104638.72,1
5.4,326.0,36.8,15,3.44,74952.45,1
1.87,156.0,16.3,5,6.05,36591.64,0
3.26,283.0,32.8,15,4.03,59747.68,0
5.38,398.0,49.4,10,2.66,71575.94,1
3.44,258.0,28.9,13,5.93,57381.7,0
5.08,460.0,46.1,18,4.16,88441.08,1
2.08,161.0,15.8,16,2.3,27987.76,0
1.32,82.0,39.4,1,2.66,11164.35,0
1.3,80.0,14.9,14,5.25,16320.11,0
5.86,365.0,36.3,9,3.84,79449.21,1
1.82,123.0,39.7,6,4.53,29074.18,0
5.32,491.0,48.7,13,8.17,106781.89,1
2.58,249.0,18.9,0,6.08,55166.9,0
1.2,88.0,49.6,9,7.59,10848.46,0
2.2,198.0,25.1,16,7.34,44096.23,0
3.53,352.0,49.6,17,6.35,71463.21,1
1.53,144.0,49.0,18,4.04,19411.01,0
5.61,476.0,10.8,19,8.98,99934.26,1
5.5,351.0,16.7,7,5.51,83562.19,1
1.75,165.0,13.7,14,3.11,31338.38,0
4.69,300.0,29.5,15,1.1,63317.06,1
3.3,227.0,40.2,5,7.24,54389.36,0
5.91,471.0,14.9,9,7.26,113277.35,1
1.28,82.0,34.9,2,3.46,14342.35,0
3.36,260.0,27.7,10,3.8,53971.36,0
2.43,179.0,21.4,14,3.01,26692.78,0
4.63,322.0,40.8,17,6.39,75796.18,1
1.56,123.0,43.4,9,3.43,22881.49,0
4.14,276.0,22.4,14,6.58,56578.8,0
5.74,361.0,46.9,0,7.7,85706.02,1
3.27,297.0,35.6,17,8.34,64999.83,1
3.27,251.0,30.6,14,2.41,58515.78,0
3.48,228.0,32.2,7,2.67,42183.42,0
3.08,293.0,20.2,12,3.25,67084.23,1
3.24,311.0,40.4,18,8.22,65378.42,1
3.32,221.0,50.0,18,2.54,44098.68,0
5.99,369.0,45.7,7,3.69,78861.4,1
1.58,152.0,36.3,7,8.57,43974.63,0
2.43,209.0,15.9,6,2.21,44317.34,0
2.05,196.0,43.3,16,1.11,30937.84,0
3.72,235.0,48.7,2,7.19,57700.08,0
1.01,64.0,17.6,4,1.1,11235.66,0
5.61,534.0,39.0,16,7.69,119301.09,1
3.66,330.0,19.4,3,8.24,86070.92,1
5.48,429.0,14.2,9,6.48,107212.52,1
2.72,248.0,39.5,5,9.72,57600.45,0
1.75,151.0,16.2,0,1.34,36793.42,0
1.96,177.0,46.5,11,1.22,36622.43,0
3.35,203.0,21.4,11,3.4,49881.86,0
1.2,91.0,15.0,8,5.84,11393.58,0
4.91,475.0,27.5,0,6.63,114389.43,1
4.95,431.0,47.5,17,9.13,91867.91,1
4.51,279.0,47.9,2,9.94,69459.26,1
5.48,547.0,41.2,2,6.28,127079.51,1
3.75,374.0,18.9,2,1.56,83451.24,1
3.4,267.0,10.4,11,4.56,55359.86,0
3.65,349.0,15.0,7,5.14,85470.3,1
1.91,147.0,26.4,11,7.04,34708.0,0
3.56,253.0,19.8,5,1.19,59235.46,0
3.71,367.0,31.9,16,4.14,84962.9,1
4.82,440.0,30.4,6,9.21,104720.23,1
2.74,218.0,29.7,15,3.72,44284.3,0
1.46,113.0,15.7,15,2.9,31706.7,0
3.99,253.0,17.3,8,4.16,60263.77,1
4.94,461.0,40.9,14,6.73,97893.94,1
5.85,409.0,32.0,16,8.49,87897.59,1
1.45,94.0,10.8,4,7.68,26099.66,0
4.73,418.0,19.3,18,9.95,97679.65,1
3.98,328.0,39.9,3,6.54,70325.25,1
1.08,94.0,21.5,1,6.2,27059.57,0
4.59,301.0,16.2,18,5.77,67288.07,1
1.13,73.0,42.2,16,4.28,8746.83,0
4.93,328.0,36.5,5,2.51,73980.97,1
4.61,381.0,43.7,4,1.75,81736.89,1
4.44,313.0,17.0,18,2.7,70704.9,1
1.6,135.0,33.6,17,7.86,31317.99,0
5.6,449.0,13.5,2,5.02,110374.28,1
5.49,416.0,29.6,4,3.74,87421.74,1
5.5,336.0,11.1,13,4.49,70729.96,1
2.8,259.0,36.0,5,7.85,52460.55,0
3.46,217.0,42.2,12,4.46,40267.18,0
1.57,135.0,10.7,18,2.55,25684.75,0
1.26,94.0,20.7,1,3.38,17729.56,0
1.29,115.0,44.4,0,1.68,18954.21,0
3.84,273.0,47.1,15,9.43,57383.01,0
2.61,194.0,26.6,2,4.24,48960.11,0
3.9,387.0,23.3,15,5.35,85522.06,1
3.96,299.0,25.3,4,1.44,56494.79,0
5.54,468.0,45.1,13,9.92,110255.63,1
5.41,530.0,26.9,17,2.2,110485.4,1
4.59,406.0,42.0,2,2.66,91465.18,1
5.09,384.0,29.5,1,4.92,103358.25,1
1.02,77.0,19.1,3,4.37,14351.9,0
1.08,83.0,15.4,9,2.24,15953.22,0
3.29,252.0,21.8,11,3.09,43620.37,0
4.27,316.0,19.1,2,6.47,75525.74,1
4.97,410.0,22.6,18,6.19,91681.46,1
3.24,298.0,47.2,4,8.25,68663.14,1
5.7,476.0,33.1,18,9.29,102638.86,1
5.07,355.0,39.0,13,4.08,82699.92,1
1.51,133.0,14.8,6,7.34,31112.35,0
3.2,258.0,35.0,10,9.64,53101.99,0
5.97,506.0,10.8,5,1.58,114462.96,1
3.05,269.0,37.5,9,1.34,49200.72,0
2.93,230.0,47.7,3,3.17,43778.17,0
2.47,188.0,20.5,17,9.34,45953.8,0
3.43,325.0,33.5,19,4.59,66994.8,1
4.65,439.0,46.0,0,3.22,98012.94,1
1.24,110.0,12.1,16,8.79,21147.27,0
5.18,380.0,27.2,18,4.69,84081.03,1
5.59,497.0,34.6,18,9.25,110882.28,1
4.91,380.0,22.0,17,4.02,89249.74,1
5.58,490.0,40.6,6,1.98,101660.79,1
1.47,101.0,41.4,8,3.33,16364.98,0
3.25,196.0,30.5,16,2.73,47501.93,0
1.36,88.0,44.6,16,4.6,11628.22,0
5.18,435.0,31.2,15,1.73,98161.99,1
5.76,444.0,44.3,19,9.27,88621.88,1
2.49,185.0,12.6,17,9.86,48309.81,0
3.68,351.0,17.2,3,3.91,74080.49,1
2.49,167.0,28.0,12,9.59,45015.21,0
2.89,274.0,44.4,18,8.25,56838.47,0
3.38,270.0,27.0,19,1.35,45821.39,0
4.95,490.0,28.2,18,7.97,101419.06,1
1.73,125.0,31.2,0,2.39,32045.34,0
1.79,166.0,17.9,14,1.6,36948.23,0
2.01,162.0,42.4,15,8.25,26633.81,0
1.27,88.0,14.2,6,1.9,17056.54,0
4.22,398.0,36.5,6,3.61,78554.36,1
1.95,160.0,33.3,14,3.59,38352.25,0
3.19,294.0,10.8,3,4.31,64009.58,1
4.43,377.0,39.5,16,7.97,79838.94,1
3.24,204.0,17.6,3,6.72,55679.19,0
5.53,466.0,18.5,10,2.46,105021.32,1
4.85,294.0,46.9,5,8.01,68685.77,1
2.37,213.0,46.5,5,9.97,45659.33,0
1.65,118.0,27.6,5,4.2,27763.95,0
5.47,427.0,33.5,13,8.23,90005.43,1
2.98,194.0,13.6,10,1.91,38862.35,0
2.91,190.0,10.6,4,3.35,47163.8,0
5.05,443.0,21.0,15,3.18,93436.89,1
1.05,67.0,41.4,5,2.52,6291.49,0
3.26,260.0,44.1,11,2.95,47675.77,0
4.57,390.0,20.1,13,3.92,89449.41,1
5.24,398.0,12.9,15,6.68,88570.82,1
5.43,437.0,12.7,12,1.24,102367.44,1
3.33,321.0,15.0,3,3.71,63922.06,1
5.24,469.0,37.7,6,2.26,103042.41,1
1.18,107.0,41.6,6,6.96,18518.86,0
2.53,238.0,26.4,9,9.33,57998.08,0
1.05,79.0,30.5,2,9.44,25004.53,0
1.83,125.0,21.8,8,2.18,26294.73,0
4.62,292.0,33.8,4,6.03,66951.77,1
1.02,92.0,48.8,3,2.52,20125.55,0
3.62,255.0,23.5,10,7.93,63386.32,1
3.07,239.0,21.3,12,6.64,45904.73,0
1.61,112.0,10.5,2,9.12,35228.79,0
4.43,370.0,38.4,7,8.17,92667.9,1
4.47,306.0,39.5,12,9.32,69858.16,1
4.63,396.0,39.0,14,6.99,80655.19,1
4.83,430.0,45.1,9,5.29,89043.36,1
2.57,165.0,42.7,18,5.21,33223.18,0
5.97,575.0,13.1,17,9.06,138257.3,1
1.36,129.0,25.5,19,5.69,20778.6,0
4.24,417.0,36.9,10,3.61,85532.9,1
5.85,392.0,35.4,1,2.12,85896.09,1
2.12,207.0,38.7,18,7.81,40197.49,0
2.39,238.0,14.0,19,3.12,48571.16,0
3.88,293.0,41.2,4,4.15,64343.52,1
4.91,313.0,30.0,17,5.07,69225.72,1
2.64,253.0,12.1,6,3.15,53976.36,0
5.18,348.0,18.8,3,2.9,85668.92,1
2.21,166.0,10.3,13,4.5,32083.2,0
5.37,431.0,45.6,4,3.3,87840.91,1
2.26,181.0,23.2,7,8.43,37839.17,0
4.09,350.0,47.9,4,7.77,78499.27,1
2.79,193.0,47.8,6,4.48,36710.75,0
2.61,191.0,46.2,0,4.63,46236.52,0
2.77,205.0,49.9,7,6.85,38202.49,0
3.5,249.0,48.1,6,3.93,54324.91,0
5.23,522.0,10.7,13,1.27,112473.11,1
4.8,453.0,24.5,7,4.92,103290.22,1
3.25,305.0,33.2,17,8.83,68349.85,1
2.41,182.0,35.0,13,8.78,39849.78,0
5.27,432.0,46.1,15,5.08,80654.0,1
5.35,335.0,38.6,1,2.73,77400.47,1
3.27,220.0,37.1,5,6.88,46053.32,0
4.48,445.0,14.8,10,5.41,90556.56,1
2.85,219.0,30.3,17,7.33,47138.63,0
1.75,139.0,20.9,17,2.5,24925.49,0
2.61,215.0,20.0,14,6.02,51531.01,0
4.41,422.0,16.8,19,2.5,90131.89,1
4.85,464.0,11.5,5,5.82,111102.86,1
5.26,475.0,17.3,7,9.86,113540.97,1
1.09,90.0,38.0,13,4.03,17670.38,0
3.43,281.0,10.3,16,2.97,68950.57,1
2.37,195.0,41.1,13,4.85,38368.37,0
4.42,408.0,31.1,12,9.76,89737.77,1
2.23,222.0,28.2,9,7.16,58839.71,0
3.83,258.0,40.4,4,7.36,66205.5,1
4.56,434.0,30.2,11,8.45,110259.91,1
4.85,431.0,37.6,13,6.24,87092.32,1
2.35,177.0,29.8,9,8.55,31219.12,0
1.44,102.0,26.9,15,4.72,15969.21,0
2.09,134.0,47.1,12,8.87,30305.77,0
4.0,265.0,35.3,8,7.91,62292.98,1
1.2,99.0,21.2,2,4.4,25954.23,0
1.79,115.0,36.3,18,3.93,9298.38,0
5.98,520.0,17.5,13,1.39,124305.42,1
2.91,239.0,16.9,12,2.49,45083.23,0
3.48,281.0,16.7,10,3.6,61911.27,1
1.06,78.0,42.0,16,2.93,5015.51,0
3.96,335.0,33.3,5,8.84,69556.55,1
2.63,168.0,11.5,13,4.36,35040.7,0
3.65,321.0,36.4,4,6.46,75975.81,1
3.63,348.0,31.7,14,4.15,73851.25,1
5.84,509.0,30.9,16,8.8,105602.92,1
2.34,217.0,43.7,17,3.28,37620.7,0
3.85,263.0,20.5,9,7.23,59604.68,0
2.91,217.0,43.8,18,2.37,36214.83,0
3.11,295.0,21.5,13,9.9,73938.15,1
1.28,91.0,43.0,17,5.19,14094.44,0
4.44,374.0,34.0,8,8.71,80279.34,1
1.98,165.0,38.3,7,5.57,27070.14,0
3.34,271.0,31.2,5,10.0,63457.65,1
3.17,280.0,30.1,6,3.52,54986.14,0
3.34,291.0,10.4,18,6.98,65745.9,1
2.88,229.0,25.6,3,4.29,44110.89,0
2.21,196.0,25.0,3,8.5,49763.57,0
3.24,270.0,13.4,15,3.92,58645.44,0
1.23,119.0,18.8,10,8.07,26550.46,0
2.21,194.0,46.3,6,4.67,45498.84,0
4.92,399.0,24.1,16,7.52,91743.66,1
5.21,381.0,20.3,12,1.49,78546.88,1
4.58,382.0,21.0,6,3.5,88317.83,1
4.16,406.0,27.5,10,7.54,92657.81,1
5.06,502.0,12.2,9,1.31,107923.28,1
1.64,115.0,19.3,3,1.09,21733.31,0
3.63,245.0,44.6,8,8.23,57302.62,0
1.58,142.0,49.0,18,1.54,15536.18,0
4.89,466.0,23.2,9,9.83,108941.68,1
3.6,347.0,37.0,0,8.99,77410.64,1
5.05,408.0,19.4,5,3.17,93554.25,1
5.0,389.0,40.6,13,9.57,92468.07,1
3.33,280.0,49.3,0,9.3,64404.89,1
3.48,270.0,46.2,0,9.0,65084.35,1
1.14,97.0,13.4,16,8.82,25444.98,0
3.62,292.0,32.0,2,1.87,68439.27,1
4.39,341.0,13.6,10,8.37,74013.68,1
2.17,142.0,25.8,18,8.06,21137.65,0
5.93,533.0,37.0,13,1.72,114744.39,1
5.87,459.0,28.3,4,9.45,108407.64,1
2.41,195.0,45.4,13,6.85,36959.53,0
4.56,278.0,31.7,10,4.05,61214.67,1
1.15,106.0,16.6,13,8.32,26173.08,0
4.33,308.0,12.6,9,9.32,71471.12,1
4.12,356.0,24.6,0,7.95,84664.82,1
5.11,372.0,37.4,5,7.55,90913.36,1
2.52,220.0,32.9,7,5.27,50476.57,0
5.39,534.0,24.5,1,1.03,130253.56,1
5.29,513.0,30.0,13,5.67,118392.74,1
4.35,323.0,15.0,2,7.88,79454.75,1
3.36,204.0,32.1,11,7.63,51028.14,0
4.09,283.0,28.2,7,4.65,66296.46,1
4.65,336.0,23.5,0,8.92,85908.68,1
5.88,399.0,36.8,10,9.87,100078.11,1
1.61,154.0,21.5,2,5.34,26014.85,0
2.57,186.0,32.9,14,5.23,40403.38,0
4.9,368.0,31.7,8,4.62,86583.46,1
3.05,215.0,47.0,1,5.77,47130.54,0
4.36,352.0,38.6,6,7.91,84270.47,1
1.67,139.0,10.8,8,4.27,23728.67,0
4.55,435.0,31.5,11,9.91,94849.44,1
4.37,384.0,14.4,15,5.8,86111.14,1
3.93,310.0,31.5,2,7.53,76479.78,1
4.83,354.0,23.3,14,1.29,83123.0,1
5.4,324.0,25.8,13,1.93,75597.89,1
5.15,432.0,41.5,17,9.68,97843.41,1
1.64,107.0,28.5,8,1.65,13092.29,0
4.72,410.0,29.6,16,2.46,77372.39,1
3.25,311.0,30.1,6,5.39,66567.56,1
2.67,204.0,38.8,5,6.03,42789.96,0
5.4,390.0,44.3,13,4.67,81294.43,1
3.8,308.0,40.0,1,4.55,63840.71,1
3.51,250.0,23.6,5,4.63,51915.78,0
4.92,317.0,44.5,9,6.29,55672.12,0
3.77,345.0,27.7,12,5.92,75284.81,1
5.29,373.0,33.9,16,5.15,88628.67,1
1.51,96.0,13.1,16,2.03,17332.67,0
4.88,333.0,22.9,16,9.04,75328.85,1
1.82,134.0,13.1,18,8.05,29478.88,0
2.13,191.0,43.0,19,3.1,30692.15,0
1.9,187.0,40.8,8,3.5,33321.07,0
2.19,157.0,12.5,10,8.29,42215.44,0
4.66,424.0,35.5,7,1.96,83655.63,1
4.28,282.0,46.8,6,4.17,58658.52,0
2.15,213.0,45.1,14,1.68,37698.96,0
2.35,159.0,41.9,13,1.43,35490.24,0
1.5,130.0,25.7,15,6.54,22437.71,0
3.07,185.0,49.7,6,6.62,34458.24,0
2.89,267.0,16.8,19,2.62,51428.75,0
1.73,156.0,11.5,1,6.23,45387.15,0
5.17,369.0,33.2,18,3.27,80418.02,1
5.26,332.0,31.0,15,3.71,71376.57,1
1.55,120.0,34.2,16,6.58,20122.54,0
2.33,144.0,26.9,17,5.34,27207.7,0
4.68,290.0,28.5,0,4.34,70748.19,1
5.35,499.0,44.6,1,2.38,102943.79,1
1.36,111.0,20.7,5,7.53,25809.95,0
5.51,352.0,43.7,15,5.07,72170.19,1
1.31,128.0,44.6,17,2.64,13333.98,0
4.17,353.0,35.2,7,9.17,79222.35,1
1.11,103.0,12.1,10,6.9,19408.75,0
5.64,486.0,13.7,2,9.78,125801.17,1
2.77,260.0,35.0,7,2.54,48520.19,0
4.24,299.0,39.5,16,5.19,66344.36,1
1.92,139.0,20.0,3,9.71,32649.77,0
2.61,202.0,42.9,5,7.45,48514.03,0
4.74,393.0,42.5,17,3.83,73897.59,1
5.86,391.0,27.6,1,1.28,91667.27,1
5.96,511.0,23.9,10,5.93,114924.13,1
5.05,496.0,36.3,7,5.03,114493.23,1
5.24,497.0,24.7,19,4.87,101677.11,1
5.85,415.0,29.6,16,6.53,88112.92,1
1.2,95.0,23.5,11,8.48,21469.93,0
1.85,152.0,47.2,17,9.68,27067.04,0
1.26,107.0,29.7,4,6.82,26624.4,0
3.51,308.0,35.0,18,6.49,61098.99,1
5.79,520.0,31.4,8,8.04,120149.68,1
3.91,362.0,37.1,12,5.75,85148.77,1
3.78,241.0,42.0,14,7.36,56951.54,0
5.13,483.0,34.1,6,5.52,96994.47,1
5.64,399.0,40.8,16,1.99,69597.88,1
4.49,328.0,17.4,16,5.19,71887.94,1
5.48,382.0,19.8,0,1.63,89941.37,1
1.88,149.0,14.5,15,2.38,36655.88,0
3.52,248.0,39.4,4,3.82,53894.71,0
2.82,243.0,30.4,6,7.18,57170.63,0
2.66,196.0,47.2,9,6.57,37663.34,0
2.07,183.0,40.9,13,1.16,29456.38,0
5.47,506.0,26.8,5,1.47,112714.31,1
3.25,259.0,37.9,11,3.2,47419.33,0
3.65,318.0,36.1,2,2.71,68581.57,1
2.38,230.0,30.6,4,6.81,43834.29,0
5.81,551.0,29.8,11,9.04,130755.25,1
4.06,305.0,39.9,3,4.91,75105.41,1
1.0,92.0,48.2,2,4.65,17247.49,0
2.34,189.0,46.5,9,5.24,37942.85,0
6.0,427.0,17.2,5,7.75,107937.94,1
5.87,442.0,32.9,0,9.21,119650.56,1
3.72,309.0,16.0,4,7.34,75424.96,1
3.82,324.0,41.3,1,5.89,69912.11,1
5.51,528.0,15.8,2,8.74,124493.61,1
4.54,285.0,26.1,19,4.55,59631.07,0
5.66,418.0,41.0,0,5.18,95694.1,1
3.4,236.0,28.0,18,9.15,47709.83,0
5.88,377.0,20.2,5,5.96,90645.77,1
3.7,247.0,41.3,0,6.18,54587.4,0
4.22,310.0,15.4,6,8.87,77030.17,1
1.41,119.0,13.4,4,9.92,34195.95,0
4.06,362.0,42.3,7,4.07,67476.55,1
4.84,387.0,33.2,14,5.65,77818.34,1
3.2,203.0,24.5,0,4.96,60383.43,1
3.51,319.0,48.7,13,1.18,53000.88,0
2.97,240.0,10.9,18,1.79,49617.73,0
5.85,532.0,39.2,14,3.43,110331.67,1
3.38,237.0,13.1,10,6.24,56758.06,0
1.63,116.0,23.2,17,3.82,19335.68,0
1.14,78.0,39.8,3,6.03,12788.72,0
4.86,331.0,27.7,5,1.9,77742.57,1
3.74,298.0,15.8,15,6.47,69352.79,1
1.01,82.0,45.2,12,7.01,9199.53,0
2.91,193.0,34.7,0,5.42,41785.53,0
5.57,556.0,27.2,19,9.86,118579.86,1
5.74,455.0,48.6,11,2.63,92359.86,1
1.27,94.0,28.9,15,7.01,18047.44,0
1.62,152.0,44.5,6,7.67,36434.73,0
1.02,94.0,27.5,19,7.02,5000.0,0
5.34,370.0,20.6,9,7.83,80716.45,1
1.35,127.0,15.2,4,5.67,25340.9,0
1.54,110.0,49.3,15,7.42,18390.11,0
2.14,134.0,18.3,16,4.67,26587.77,0
5.59,343.0,35.3,17,4.47,73921.0,1
4.44,359.0,13.9,5,6.3,79495.43,1
4.08,300.0,17.0,0,4.92,77581.3,1
4.92,446.0,40.4,5,2.66,102546.62,1
4.47,364.0,49.7,19,7.04,69501.32,1
4.73,431.0,42.6,0,2.81,89277.18,1
1.37,120.0,47.6,18,7.16,25261.49,0
3.95,393.0,49.1,13,4.31,80691.12,1
4.77,378.0,41.5,2,9.44,87779.92,1
3.83,282.0,13.7,0,1.39,69948.69,1
1.06,71.0,38.5,7,9.54,10525.77,0
2.06,178.0,10.9,2,8.72,47876.65,0
5.81,474.0,47.2,17,1.33,93611.83,1
4.52,399.0,37.8,5,8.53,93339.77,1
4.44,405.0,43.3,7,8.01,92513.58,1
4.3,370.0,49.8,12,6.24,80782.27,1
1.64,152.0,20.7,19,1.41,15284.73,0
1.02,70.0,37.7,15,9.8,18404.44,0
3.2,307.0,12.5,3,3.48,68077.13,1
3.22,224.0,47.5,19,5.6,40329.21,0
5.06,371.0,17.0,5,1.26,90796.62,1
1.91,124.0,32.7,2,6.82,37896.96,0
2.38,160.0,27.9,12,9.43,39491.05,0
1.39,123.0,11.2,18,2.86,19274.67,0
3.0,198.0,10.6,15,6.0,47010.48,0
2.28,227.0,23.4,4,6.52,51717.52,0
2.31,226.0,15.6,14,4.31,44491.56,0
