area_sqft,bedrooms,bathrooms,age,distance_to_city,price,luxury
1064.8,5,3,36,9.0,142694.91,0
4982.5,2,3,34,22.9,279959.09,1
4864.2,4,1,46,4.9,306868.25,1
3322.1,4,2,12,36.1,258661.56,1
4214.5,5,3,9,25.4,315521.83,1
583.0,2,2,17,16.3,70770.59,0
4866.7,2,1,30,17.0,317734.9,1
2553.4,2,2,20,1.7,205792.83,1
4593.7,4,1,48,22.6,311030.85,1
2233.1,1,2,46,17.7,173116.93,0
4046.8,2,3,28,33.2,251175.48,1
2380.8,1,1,49,38.1,116929.09,0
2132.2,5,3,42,18.7,237159.64,1
4760.5,5,2,15,33.4,328234.52,1
3646.0,4,1,15,25.3,246599.35,1
4280.4,2,3,21,31.6,267472.73,1
2945.1,1,2,33,23.3,78164.62,0
4632.6,3,2,22,33.1,243421.13,1
3829.8,2,2,45,1.5,206166.79,1
824.8,5,1,37,23.4,120659.57,0
3950.9,5,3,26,22.3,191118.74,1
584.2,4,3,47,9.8,92153.62,0
4230.8,5,1,36,7.4,230942.47,1
1993.4,5,3,34,19.8,122630.91,0
3192.3,2,1,42,11.5,173531.18,0
3872.2,1,3,0,14.8,263148.72,1
3366.3,2,2,36,24.9,297355.62,1
3525.7,4,3,25,30.0,231861.81,1
4517.0,4,1,33,16.1,287397.11,1
2182.9,5,2,9,32.7,114643.95,0
2962.2,5,1,47,20.6,244679.47,1
1287.2,3,3,8,30.2,203819.24,1
2603.9,5,3,43,5.9,163367.89,0
1175.2,2,1,2,15.2,30000.0,0
3351.1,4,1,3,7.8,330447.27,1
1959.1,2,3,44,2.4,117253.67,0
4365.6,4,3,0,25.6,308367.76,1
2046.1,3,3,43,4.9,201771.0,1
1790.8,1,1,39,19.6,133745.9,0
2710.7,5,3,39,25.9,210941.04,1
1289.0,1,1,17,24.4,30000.0,0
1417.1,3,1,17,5.0,282762.68,1
4024.2,2,3,16,8.4,247401.09,1
2737.5,2,1,11,2.7,195692.65,1
1428.5,4,1,3,6.2,142522.41,0
641.9,5,2,12,14.9,141197.94,0
2599.1,3,1,5,34.5,136850.29,0
3841.8,5,1,21,34.4,290046.76,1
2080.4,1,1,27,19.2,158160.0,0
1615.8,1,1,13,4.9,80328.15,0
2283.7,4,3,47,37.1,194699.65,1
4816.1,4,1,18,17.7,262452.36,1
2404.2,5,3,42,27.1,263078.93,1
1668.4,5,3,41,8.6,256854.71,1
3061.6,3,3,3,27.9,224101.88,1
4148.3,3,1,34,1.2,266096.28,1
600.5,3,3,7,20.0,121799.91,0
3011.5,2,2,41,13.1,86540.63,0
4263.4,5,2,26,29.8,272512.17,1
1470.3,5,2,40,19.8,160169.03,0
4647.6,1,1,11,9.1,242311.24,1
3099.6,2,2,38,17.3,217020.96,1
2825.3,1,2,27,32.8,227545.24,1
4836.5,1,1,37,38.3,221072.27,1
1083.4,1,1,21,31.8,76331.57,0
3830.6,4,3,29,32.0,280537.82,1
4183.6,1,3,14,23.2,295662.1,1
2698.5,2,2,23,21.1,226863.66,1
529.1,5,3,32,20.1,151063.52,0
2859.5,5,3,10,34.1,166664.66,0
1190.8,4,1,15,39.5,56928.9,0
3031.6,3,3,42,19.3,229865.47,1
3823.8,1,1,37,4.8,139824.0,0
2889.8,3,1,46,16.7,217101.53,1
3338.6,5,3,32,12.0,274750.12,1
967.8,4,2,44,34.0,107165.25,0
936.7,5,2,12,36.1,156180.86,0
4329.2,4,1,31,14.2,235413.26,1
722.0,2,2,2,17.2,30000.0,0
1779.3,5,3,20,28.4,230444.41,1
4719.6,2,3,37,19.8,354107.27,1
2564.9,5,1,32,16.5,196965.93,1
3535.4,1,3,30,7.6,308465.76,1
1497.6,3,3,47,18.8,85661.4,0
1717.3,3,3,16,34.8,148052.51,0
2790.5,2,2,29,30.4,114665.11,0
3371.5,5,3,28,34.3,175179.4,0
4822.1,3,3,48,1.7,354510.9,1
3084.9,5,2,11,22.3,284802.66,1
931.9,5,1,9,23.0,69545.44,0
2151.1,5,3,45,6.0,191751.48,1
1598.8,3,1,3,15.6,75448.64,0
1644.8,3,3,22,32.2,177907.35,0
2774.2,3,2,32,4.7,202923.65,1
1925.0,3,1,25,23.1,229203.62,1
1801.9,2,1,43,12.3,174646.45,0
4856.1,3,1,10,18.3,275828.94,1
3127.8,5,1,47,30.7,229737.47,1
1678.0,5,3,3,35.8,154729.19,0
1741.4,2,1,23,3.1,115694.17,0
4149.6,4,2,48,22.3,277213.1,1
4489.1,3,1,27,14.6,263616.35,1
3555.6,3,2,34,25.0,225580.6,1
2441.5,5,3,17,31.5,214261.66,1
3940.6,5,3,35,7.5,298478.65,1
4718.2,4,2,22,33.1,173236.44,0
1247.9,5,2,22,9.2,99881.47,0
4377.7,2,1,4,36.5,196188.5,1
4319.7,3,1,9,38.8,210792.03,1
2149.3,2,3,39,33.6,78622.5,0
1813.0,3,2,0,34.8,167108.38,0
3043.9,4,3,36,27.1,195759.23,1
1725.3,1,3,9,16.8,147993.15,0
1154.2,4,1,46,12.2,112162.27,0
4788.9,5,1,28,38.6,227726.3,1
2711.1,3,1,22,22.7,254071.18,1
2625.2,2,3,14,14.9,160672.33,0
1067.5,1,1,48,14.2,102279.29,0
2768.7,1,3,5,26.1,231716.9,1
3842.7,4,2,33,30.5,243700.67,1
1616.2,4,2,35,1.3,67001.37,0
2160.0,2,2,17,13.0,188264.98,1
1305.1,1,3,42,36.5,30000.0,0
2097.8,1,1,47,13.3,54831.23,0
4375.8,5,2,49,29.9,281880.58,1
1566.8,1,1,11,22.8,94463.14,0
632.9,1,2,41,27.8,30000.0,0
2913.0,4,3,29,35.1,244825.11,1
3107.7,1,2,25,13.1,156457.45,0
1980.1,4,3,7,22.3,248867.08,1
3387.1,1,3,0,38.5,217550.43,1
670.6,3,1,15,5.0,133140.05,0
2032.6,2,1,15,10.8,220695.03,1
1150.6,5,3,41,16.3,163069.16,0
1534.1,2,1,10,2.2,83887.9,0
2221.4,4,3,16,19.7,225573.47,1
2720.3,4,1,28,38.4,172846.47,0
919.4,5,1,41,3.7,166656.24,0
955.9,1,2,49,11.3,70464.97,0
3533.2,2,1,9,34.0,238177.03,1
2318.6,4,3,43,6.8,123880.94,0
1294.3,1,3,3,16.6,136595.57,0
1557.1,2,1,28,28.7,30000.0,0
3740.3,2,1,8,33.7,261626.82,1
732.9,4,2,9,37.0,165131.02,0
2789.3,3,3,29,15.2,317914.59,1
2121.4,4,1,46,28.2,160610.52,0
4150.2,5,3,35,35.8,295986.29,1
4055.5,4,2,30,30.7,275813.22,1
3601.4,2,3,21,7.8,213981.65,1
2231.5,2,2,40,25.8,158495.22,0
3340.6,4,1,41,14.9,204806.54,1
3379.3,2,1,25,5.5,93333.21,0
1994.9,4,3,2,21.4,206656.21,1
4459.9,5,3,15,6.9,421675.18,1
4931.9,2,1,49,24.7,227840.11,1
1915.0,1,2,9,10.7,164165.87,0
4105.5,3,3,48,32.5,167838.85,0
2754.1,3,1,34,14.4,182806.0,0
2586.4,1,3,10,21.9,152927.71,0
2239.5,5,2,31,38.5,115672.47,0
1814.1,5,2,37,5.5,134372.6,0
4637.8,5,1,9,15.6,352467.21,1
3833.7,1,1,0,9.8,302210.13,1
2483.2,4,3,28,9.4,111516.42,0
3882.0,2,2,22,1.8,304616.6,1
3733.7,2,1,4,25.8,311855.83,1
1703.0,3,1,21,23.2,85750.28,0
1292.6,3,2,40,23.9,158040.89,0
4263.3,1,3,26,9.8,228086.38,1
4151.3,4,2,18,14.5,215945.93,1
4985.9,3,2,33,18.0,346402.58,1
587.1,1,2,15,35.2,91351.92,0
2931.7,1,1,27,11.8,191574.29,1
3656.0,5,3,7,14.0,301474.98,1
3121.4,1,2,48,8.4,79379.68,0
3697.0,2,2,22,6.0,302976.9,1
1117.7,5,1,6,39.0,170136.24,0
506.8,1,3,37,16.1,30000.0,0
918.6,3,1,16,18.9,105334.46,0
2210.3,1,3,33,11.6,129524.6,0
1980.2,4,3,28,4.7,169854.93,0
4433.0,1,2,19,24.0,227622.9,1
875.9,3,3,49,20.2,56052.03,0
2492.2,4,3,39,24.7,147436.56,0
4810.2,1,1,43,14.8,251696.52,1
2763.1,5,2,0,32.2,209904.03,1
1095.8,2,3,43,31.8,110998.07,0
1810.7,4,1,7,30.1,213321.81,1
3320.6,3,2,37,17.5,288103.31,1
554.0,1,3,40,32.3,82018.36,0
4856.5,1,2,47,32.0,226017.18,1
3051.4,4,3,37,10.1,157349.0,0
3668.6,1,2,31,10.6,224374.41,1
2745.3,2,2,42,35.5,181697.77,0
4810.7,5,1,22,36.8,271653.26,1
3151.5,2,3,42,30.7,246484.89,1
3478.9,2,1,18,29.4,185605.06,0
4373.8,3,2,14,6.1,260966.29,1
4377.0,5,1,17,20.8,261987.44,1
626.8,5,3,3,8.3,179118.58,0
1774.9,1,2,5,11.4,84848.82,0
1608.4,5,2,6,9.2,239249.91,1
529.9,3,3,26,2.5,30000.0,0
4445.5,1,2,21,30.0,191868.58,1
1927.1,1,2,1,22.4,63462.82,0
2061.3,1,3,6,33.8,64863.03,0
948.3,5,1,4,28.9,174682.8,0
4953.7,5,1,31,27.1,198207.41,1
4218.1,3,3,7,25.6,294454.53,1
3073.4,5,1,23,11.0,281695.78,1
3973.7,1,3,16,29.3,185538.32,0
3997.0,2,3,1,5.9,273797.78,1
3455.3,5,3,26,36.8,169554.26,0
1283.1,3,2,25,4.3,158914.96,0
3741.4,5,3,47,12.7,409113.42,1
3063.3,2,1,18,7.4,181274.48,0
3758.3,4,1,3,27.4,213874.83,1
2945.5,3,1,29,28.4,171987.73,0
4803.5,5,1,18,25.2,366433.25,1
3321.6,5,3,34,7.7,253897.85,1
3081.6,2,2,39,10.2,188035.86,1
4292.5,5,2,24,14.1,274123.76,1
2206.6,5,3,47,15.0,260980.6,1
1921.1,3,3,24,9.9,123881.61,0
2764.3,5,3,37,6.2,178619.64,0
3130.1,4,3,38,26.5,228086.55,1
1492.2,3,3,41,33.1,124484.86,0
3570.3,2,2,33,35.0,134096.07,0
4110.7,4,2,44,24.5,288429.42,1
3097.9,2,2,6,37.9,174442.43,0
2853.3,1,2,18,10.4,117281.83,0
1825.9,2,2,49,33.8,94637.91,0
4593.1,3,2,39,5.8,327888.1,1
3895.2,1,3,17,34.7,186074.15,0
2661.3,4,1,33,33.3,162488.53,0
3466.0,2,2,45,39.3,178294.66,0
2016.0,5,2,38,9.4,156195.05,0
769.2,3,1,44,29.8,39396.41,0
1417.7,1,2,40,21.3,30000.0,0
857.7,1,1,14,4.4,99844.58,0
2786.8,4,3,28,23.2,273788.8,1
3299.3,4,2,15,13.9,220586.13,1
2212.0,5,3,0,25.2,221550.06,1
2885.7,5,1,9,2.9,305511.17,1
884.5,4,3,0,27.3,129580.47,0
3964.8,4,2,46,26.5,163390.54,0
647.5,2,2,13,36.8,30000.0,0
3354.9,5,2,14,37.0,263063.03,1
2450.1,3,2,30,23.3,164145.98,0
1327.1,4,3,18,6.8,187256.11,0
2853.8,3,3,41,6.3,237014.93,1
4014.3,3,1,36,21.5,132750.98,0
2360.9,1,2,6,4.9,55660.94,0
2154.7,1,1,30,23.3,59783.47,0
1141.1,1,1,6,3.7,30000.0,0
3175.6,5,3,17,12.9,220638.43,1
4226.1,2,3,12,11.1,138051.84,0
3026.0,3,1,12,12.5,207210.6,1
1242.9,5,2,31,35.3,107947.87,0
3475.5,1,2,33,25.8,207883.46,1
635.6,5,2,25,15.0,194553.15,1
4271.2,5,2,29,16.5,243090.1,1
4646.7,3,2,21,26.3,263352.57,1
3186.7,5,3,22,34.0,306263.98,1
4468.0,2,1,45,33.5,111715.93,0
880.3,3,2,48,37.7,37555.23,0
1527.6,4,3,28,10.3,216574.13,1
1927.7,3,3,40,35.0,193499.2,1
3979.3,5,2,37,16.0,258530.7,1
2679.1,2,1,11,5.3,291711.16,1
2067.6,5,1,41,11.0,141951.98,0
1211.3,5,2,0,8.1,289385.67,1
4147.9,3,1,28,38.9,172615.32,0
592.4,2,2,39,1.1,93706.83,0
2017.7,1,3,33,38.4,102092.22,0
1592.5,1,1,18,33.1,81434.1,0
1080.5,1,2,19,4.9,115150.93,0
1274.2,4,2,5,7.3,152444.49,0
2722.1,2,3,22,2.9,207626.33,1
2417.3,5,3,17,12.6,292858.26,1
2832.7,1,3,40,29.4,67801.03,0
3774.3,4,2,34,16.4,295277.55,1
4515.5,5,2,40,17.7,364683.1,1
1033.1,1,3,8,39.4,146465.66,0
872.1,1,3,6,14.3,96427.18,0
1941.6,3,1,15,13.2,159104.86,0
2958.4,3,3,37,8.9,215151.74,1
949.5,5,2,41,9.1,209376.29,1
3721.9,5,1,24,5.7,280324.73,1
3002.4,2,1,41,34.0,137878.72,0
3868.1,5,1,14,9.1,340154.28,1
2110.6,5,2,4,28.2,212153.21,1
2304.9,1,1,33,17.7,81638.58,0
4134.1,5,3,16,39.8,254930.91,1
1701.5,3,3,23,14.5,224087.6,1
2216.4,5,2,0,32.8,205028.33,1
560.7,2,2,3,28.4,136910.41,0
2998.9,4,3,4,37.5,294328.47,1
4331.6,3,2,29,1.2,342101.54,1
625.5,4,2,28,5.6,40934.6,0
3262.1,3,1,41,31.3,221707.49,1
4304.5,5,1,36,11.5,252912.72,1
2722.7,2,2,39,15.0,201387.25,1
1908.6,2,1,32,26.3,91072.1,0
4984.6,5,2,41,27.7,420437.52,1
791.7,4,2,29,37.2,174515.21,0
1446.9,4,1,24,27.7,66138.28,0
4483.6,4,2,16,11.5,265976.59,1
1837.9,5,3,39,18.3,345716.4,1
4189.3,1,1,7,18.6,261409.06,1
1999.4,1,1,16,7.4,136852.15,0
4153.9,2,2,8,27.2,270655.78,1
3585.8,4,1,15,17.6,241395.92,1
2608.4,5,1,12,6.8,180208.55,0
2853.3,4,2,10,8.9,242130.59,1
1299.5,5,1,12,31.7,138663.71,0
1021.5,5,1,22,13.5,220875.83,1
3726.2,4,1,23,37.1,193092.82,1
4318.6,1,3,45,3.0,335331.8,1
3748.9,3,3,40,19.8,241033.35,1
4607.9,3,2,15,35.8,228259.3,1
4505.4,1,2,44,28.2,148518.69,0
4001.8,5,1,35,7.9,250967.9,1
4541.6,2,1,12,21.8,182330.29,0
1252.5,1,2,22,13.9,30814.12,0
3791.1,1,3,41,10.8,181204.13,0
3891.5,3,1,22,16.3,256266.56,1
1192.9,5,2,38,34.0,238829.98,1
4593.1,4,2,49,27.2,215331.93,1
539.5,1,2,9,24.1,49086.59,0
2455.7,3,1,1,19.6,211939.08,1
596.7,3,3,7,34.0,95941.54,0
2855.1,1,2,42,18.9,96370.73,0
2354.7,5,2,28,32.4,267289.7,1
3303.8,2,3,20,13.0,297931.56,1
3949.0,4,2,12,24.3,202062.0,1
3958.6,5,1,44,14.1,334914.86,1
3750.0,3,1,13,32.5,285444.62,1
958.4,3,2,31,26.2,129712.96,0
2378.5,1,2,40,1.8,127991.13,0
4171.8,2,2,28,35.7,200553.13,1
3444.4,2,2,26,3.8,174029.6,0
3564.6,2,1,24,26.1,304859.88,1
1521.2,4,1,31,12.7,89941.51,0
1962.8,5,1,25,14.5,180008.99,0
4801.2,5,1,23,5.8,413386.64,1
4311.2,3,3,10,9.7,273615.92,1
1242.1,4,1,23,17.8,126681.95,0
2951.1,4,2,8,28.5,162771.44,0
2707.3,3,3,31,29.8,231624.88,1
2496.5,4,2,26,9.7,253530.06,1
2617.8,2,1,37,5.6,111310.43,0
3393.0,5,3,40,14.8,286455.36,1
4852.2,1,1,24,8.1,249234.36,1
4439.0,3,2,35,2.0,389446.32,1
4438.1,1,1,40,17.5,151480.11,0
3665.2,4,2,21,7.9,379789.97,1
579.1,2,3,30,19.6,32442.17,0
2482.1,5,2,9,39.2,192599.61,1
2800.1,1,1,1,32.9,78813.6,0
4291.2,1,2,44,16.3,207649.73,1
4652.8,2,1,15,33.6,260082.47,1
2532.0,2,1,13,16.5,178654.16,0
1852.1,3,2,24,23.8,46389.63,0
2018.1,5,3,36,23.4,147408.86,0
3104.0,2,2,26,18.2,164752.72,0
1737.4,5,1,27,19.7,126054.33,0
4598.3,2,1,7,16.0,352048.25,1
2383.9,3,2,18,18.8,164102.33,0
4955.3,1,2,44,13.2,255513.03,1
992.8,1,3,5,13.7,119745.05,0
1345.5,4,3,4,4.3,166106.97,0
2802.2,3,3,19,18.1,166530.84,0
4407.4,2,2,18,4.6,273812.59,1
2092.8,2,1,42,19.4,49998.74,0
4268.6,3,1,45,9.0,319750.52,1
2414.5,3,3,17,35.0,160519.72,0
4338.5,3,3,44,6.1,367505.88,1
1748.4,5,2,32,22.9,258511.92,1
2623.5,3,3,10,6.1,162185.21,0
1754.3,3,1,13,37.1,63442.41,0
1468.5,3,2,29,24.2,129481.19,0
2395.2,1,2,32,7.0,184856.24,0
2006.2,3,2,45,19.2,136807.38,0
4042.2,4,2,48,11.4,323899.88,1
3864.4,4,2,6,17.9,297647.13,1
2113.5,1,2,8,25.5,104785.32,0
4965.2,3,2,48,35.7,204414.21,1
4882.3,5,2,19,15.0,397289.62,1
4630.3,5,1,26,2.7,376804.47,1
3139.3,4,3,25,22.9,242621.96,1
2355.4,4,1,15,3.8,239877.72,1
1908.6,1,2,36,7.1,70318.12,0
567.6,3,1,22,29.5,38317.41,0
3343.1,1,1,34,31.9,101761.37,0
2989.2,4,2,26,8.4,216495.79,1
3334.4,2,1,29,36.8,152526.67,0
3091.8,4,2,1,33.0,239756.05,1
1119.7,5,2,22,20.1,114628.6,0
3629.2,1,2,41,34.9,185809.68,0
2122.0,1,3,4,36.8,134901.96,0
2823.3,1,3,25,24.2,84715.79,0
2145.4,5,3,27,33.6,128928.96,0
599.0,2,1,11,15.9,30000.0,0
4444.5,1,3,44,36.7,167681.36,0
1169.3,2,3,48,5.4,96247.63,0
3119.8,2,2,49,34.9,132526.1,0
4474.1,3,1,26,33.8,334195.71,1
1496.0,4,2,15,27.1,140635.84,0
2354.1,1,3,0,17.0,136323.9,0
2199.8,3,2,43,30.8,134946.02,0
901.5,2,1,23,38.4,30000.0,0
2405.8,5,3,35,21.5,235184.9,1
2657.7,2,3,3,15.4,217419.77,1
619.7,1,2,12,2.9,57446.46,0
2696.6,5,2,28,24.8,139257.37,0
922.2,4,3,45,12.8,101815.49,0
4516.1,3,1,19,6.8,298907.8,1
3425.7,5,3,5,2.7,255615.44,1
753.9,2,2,38,20.0,67785.81,0
4221.7,3,1,1,39.7,354755.15,1
2127.2,5,1,18,14.2,243599.24,1
1515.3,1,2,6,38.4,58729.27,0
1642.6,5,3,37,29.1,130603.49,0
3189.7,3,2,28,20.1,268045.39,1
867.0,4,3,46,16.5,107947.3,0
764.4,5,2,45,33.0,88769.45,0
3323.8,3,3,40,35.2,204657.77,1
4918.6,3,3,0,5.5,437241.3,1
2675.4,1,1,16,29.9,78980.17,0
2359.8,2,3,23,34.0,57543.61,0
4762.4,4,2,26,34.2,260786.74,1
1584.5,3,1,43,18.6,102518.47,0
1582.4,2,3,1,22.6,72991.72,0
4573.0,3,3,24,31.4,298111.36,1
3411.2,4,1,49,37.4,335951.54,1
742.0,5,3,13,21.1,146755.53,0
3532.9,5,2,17,10.6,240031.22,1
4190.1,4,2,19,22.2,239248.11,1
1732.8,2,1,48,36.5,104773.95,0
2223.0,1,3,42,10.0,125679.19,0
1389.5,4,2,12,27.3,213150.01,1
3350.1,4,2,47,12.5,181776.12,0
3488.9,2,2,23,33.8,251629.59,1
808.4,4,3,38,18.4,130099.03,0
3549.7,1,2,46,8.2,188443.71,1
3463.0,2,1,17,18.8,188301.17,1
658.1,4,3,8,9.6,180467.89,0
2999.2,3,2,41,18.5,301351.84,1
3262.7,1,1,42,1.7,119342.85,0
2435.7,3,3,29,13.6,298851.9,1
4555.9,1,2,24,14.1,146817.33,0
1977.7,4,1,29,30.7,159188.87,0
802.3,2,1,47,23.7,30000.0,0
3523.3,4,1,42,19.8,261934.76,1
3223.5,2,1,11,6.5,156864.38,0
4950.8,1,1,31,8.5,275309.11,1
1540.9,5,1,33,37.8,132658.55,0
2279.7,3,3,28,24.4,132396.9,0
2575.3,5,2,20,20.2,231649.03,1
4376.8,1,2,43,12.7,142008.85,0
2365.6,2,3,6,28.0,199961.68,1
3974.7,3,1,6,37.3,221678.16,1
1206.2,1,3,25,36.7,42182.62,0
2344.0,3,1,34,29.2,152204.76,0
1197.4,5,1,25,9.8,110947.61,0
4773.6,1,2,1,7.8,275978.56,1
1299.9,5,2,5,35.8,142071.34,0
2385.8,2,1,12,37.6,217611.42,1
870.2,4,3,31,37.2,85726.22,0
4646.2,1,3,48,6.0,274645.88,1
3307.2,5,3,3,34.5,283805.56,1
4831.1,5,3,39,26.9,289137.53,1
690.2,4,2,36,14.4,113671.67,0
1287.4,2,1,38,36.4,30000.0,0
2210.2,1,2,9,34.8,148278.59,0
3296.1,2,1,17,18.4,158077.0,0
1982.8,3,1,3,22.0,76797.78,0
3703.4,4,3,15,39.0,180828.3,0
1243.1,2,2,17,35.6,110490.98,0
3202.9,5,1,20,18.0,178100.11,0
2290.8,4,3,29,4.5,289694.7,1
2787.1,1,1,1,15.0,122896.02,0
3063.3,1,2,10,10.0,189350.0,1
769.5,2,3,27,16.2,30000.0,0
4658.1,5,1,39,17.2,393017.95,1
4037.4,5,3,0,7.6,319129.85,1
2491.1,2,3,34,13.7,143963.55,0
2963.6,3,3,23,11.8,253458.03,1
646.4,3,1,2,36.4,150740.42,0
2740.8,2,1,38,35.1,116143.26,0
2418.4,5,3,7,31.0,267621.42,1
2185.2,1,2,25,5.0,254002.39,1
4169.1,1,1,10,24.0,165922.58,0
1318.7,5,1,30,23.3,134038.39,0
1293.4,4,1,18,6.9,275372.59,1
2847.6,4,1,33,23.0,264283.59,1
3592.1,4,1,39,25.6,269639.74,1
601.0,2,2,15,13.6,30000.0,0
2956.3,3,1,30,38.1,168961.25,0
1844.1,2,1,8,29.0,65525.99,0
3906.0,4,2,49,34.5,243163.69,1
2609.9,4,1,33,14.4,283059.96,1
4253.3,5,3,8,11.1,291999.53,1
2286.4,1,1,34,4.7,219670.74,1
4221.9,5,1,44,38.2,230211.35,1
3724.3,2,2,27,29.4,153321.58,0
4227.2,2,1,40,12.3,285796.46,1
4155.9,2,2,37,23.0,204485.25,1
2688.6,4,3,27,5.8,297713.75,1
2156.4,3,1,20,5.8,94216.84,0
3943.2,1,3,20,19.5,293649.31,1
2126.9,3,2,23,33.3,269385.23,1
902.3,4,1,32,1.2,75302.65,0
4364.8,3,1,31,38.9,207024.36,1
2287.4,5,3,42,16.0,95198.14,0
1096.7,5,3,48,13.3,103929.92,0
3409.1,5,2,32,21.0,240788.85,1
4504.0,3,1,45,19.1,245498.86,1
4374.3,5,2,34,36.1,239848.41,1
2995.0,3,1,44,11.0,175771.92,0
896.3,2,3,41,28.3,54557.72,0
3634.7,3,1,3,5.3,146050.21,0
3239.7,2,1,10,6.4,222970.64,1
1445.7,3,3,13,20.7,141570.08,0
4552.4,2,2,38,17.8,112337.94,0
890.0,3,2,20,27.7,120228.56,0
2178.7,2,2,41,22.0,94871.24,0
925.4,5,2,38,18.9,156468.52,0
4603.8,2,3,25,17.2,249721.23,1
659.2,1,2,19,13.7,100979.99,0
2415.9,1,1,35,2.7,97316.24,0
4378.0,1,2,12,5.5,225970.56,1
1631.2,2,1,13,11.8,40189.68,0
972.6,4,3,34,8.1,106229.37,0
1071.5,4,2,7,36.5,90782.46,0
2322.2,3,1,37,18.5,184167.68,0
2428.6,5,3,10,24.1,175006.93,0
3731.3,4,2,7,3.4,268550.97,1
1570.7,4,3,26,35.0,214044.78,1
3658.3,3,3,30,23.9,130011.71,0
4995.4,3,3,41,3.0,357581.39,1
4389.1,4,3,49,37.9,236140.37,1
3360.1,2,3,20,21.8,284636.12,1
4729.6,4,2,33,31.1,287645.77,1
4960.0,3,3,44,37.6,289444.71,1
3066.2,3,2,26,22.9,263457.6,1
1731.3,5,1,38,36.7,103315.16,0
4617.4,5,3,32,19.1,420365.52,1
4298.9,5,1,24,17.2,283436.24,1
880.8,3,1,35,34.9,68652.7,0
4713.7,4,1,49,16.4,283895.22,1
2148.0,4,1,28,20.3,87769.28,0
1949.4,2,3,18,24.9,108477.47,0
2044.7,1,2,16,25.9,57313.01,0
1940.1,4,3,13,9.4,205506.13,1
2822.1,2,2,4,22.7,129304.93,0
3109.0,4,1,16,7.3,252634.42,1
2415.4,4,2,43,2.6,167360.3,0
2356.6,4,2,42,22.9,145437.1,0
3817.9,1,1,20,6.6,231278.38,1
513.6,1,3,48,11.1,30000.0,0
4761.0,5,2,25,26.2,326170.86,1
3715.0,5,3,4,27.8,435699.61,1
3682.6,4,1,29,17.4,174481.48,0
2398.8,4,2,45,32.2,118855.84,0
4846.0,5,2,24,30.3,326939.96,1
501.5,5,2,38,4.2,73286.68,0
844.2,5,1,0,14.2,182741.71,0
4118.3,3,1,18,19.1,202729.5,1
3824.2,4,3,33,31.3,329064.0,1
1721.1,3,2,49,29.5,97154.79,0
3176.4,1,2,32,7.3,254140.36,1
2894.2,5,2,17,3.4,283194.03,1
2872.0,1,3,11,30.2,199881.83,1
3180.0,3,1,20,36.7,126174.76,0
4971.8,1,1,45,19.3,282826.58,1
4943.1,3,2,4,11.2,291172.32,1
4917.6,1,1,10,5.0,267484.65,1
2969.1,2,1,24,14.2,157245.53,0
1931.4,3,1,25,21.2,187569.1,0
3020.5,1,3,12,29.5,147205.23,0
3302.1,3,3,8,6.6,162515.52,0
1901.5,2,1,19,13.2,92397.18,0
3347.5,4,1,8,14.2,283993.89,1
3299.0,2,1,9,20.2,239919.03,1
4565.6,1,1,11,1.7,221134.2,1
1569.2,1,2,41,10.5,115913.61,0
3639.2,5,3,44,12.4,345729.91,1
2528.4,5,2,16,31.3,245220.89,1
1084.6,3,3,9,27.1,99972.35,0
1922.8,4,3,31,24.5,103951.07,0
757.7,1,1,27,19.1,59306.42,0
1937.0,3,2,7,13.9,114876.12,0
810.6,3,1,10,31.5,50951.84,0
4664.5,1,1,36,8.0,220556.58,1
957.9,3,1,11,18.0,119057.42,0
4178.0,5,1,10,19.8,247973.28,1
4577.6,2,2,28,12.0,237095.86,1
2604.5,4,1,3,12.6,290394.6,1
742.7,4,3,25,32.2,215806.69,1
3181.0,3,3,48,25.3,156320.52,0
1556.5,4,1,39,31.1,143536.22,0
1295.0,2,3,8,9.5,140752.17,0
3050.4,1,3,25,5.0,205643.14,1
2103.7,1,2,7,25.2,188460.39,1
3786.7,5,3,13,9.6,344599.95,1
3160.6,4,3,27,9.1,282729.12,1
4232.0,4,1,36,3.4,303411.25,1
762.7,5,2,12,36.4,150238.32,0
1557.1,5,1,45,24.8,166271.16,0
3051.5,1,2,32,17.1,136096.61,0
4461.9,5,2,47,4.8,385266.22,1
4160.4,1,1,36,30.4,242592.46,1
3557.9,5,1,27,8.6,297193.84,1
3083.3,4,2,4,2.5,285451.72,1
3341.6,4,3,34,20.9,272859.66,1
1461.2,1,2,38,4.5,144049.87,0
3178.4,5,2,14,15.5,242249.65,1
2721.9,3,2,30,7.2,176171.96,0
2230.0,4,2,30,7.7,176821.87,0
4494.8,2,1,39,26.7,283841.41,1
4232.4,4,2,26,17.9,214531.88,1
845.3,4,1,24,29.5,88478.91,0
4935.8,5,1,45,26.1,309553.72,1
1534.9,5,2,34,8.9,149778.38,0
1469.0,1,3,17,32.3,65799.26,0
4747.2,4,3,14,7.0,457785.46,1
2501.6,4,3,18,1.2,234998.21,1
4124.1,4,2,36,26.1,122430.49,0
1796.9,2,1,45,4.8,179036.13,0
4429.3,2,1,13,1.5,223977.06,1
4245.4,3,3,39,10.4,241168.2,1
2837.7,3,3,44,18.1,173836.89,0
3672.8,3,2,0,37.8,169138.05,0
4838.1,5,2,20,33.4,344919.04,1
2534.2,4,2,3,22.8,230017.76,1
