years_experience,education_level,age,performance_score,city_tier,salary,high_earner
15.3,5,23,8.38,3,115081.75,1
15.9,3,29,9.88,2,103918.85,1
2.1,5,30,7.96,3,68242.76,0
21.3,1,58,9.73,3,102375.38,1
0.3,5,58,7.51,3,54986.31,0
2.1,4,52,0.96,3,37061.48,0
20.4,2,42,0.84,2,101985.26,1
14.4,1,55,9.76,3,89545.06,0
29.9,1,23,2.14,3,129229.51,1
27.6,4,37,4.48,1,143663.31,1
21.5,5,25,3.61,2,135886.43,1
13.7,4,55,7.42,3,109572.71,1
6.9,1,43,2.67,1,32617.97,0
4.8,4,43,1.0,2,43983.85,0
24.8,1,36,6.72,1,105974.88,1
28.5,4,58,6.21,3,136675.7,1
16.6,2,24,3.95,3,84490.96,0
6.2,2,21,3.1,2,49635.76,0
3.9,2,35,3.92,3,28376.0,0
18.5,1,36,8.61,3,110094.03,1
12.0,4,38,0.73,1,87219.23,0
23.1,5,28,4.61,1,129697.88,1
11.2,1,54,8.82,3,58331.32,0
3.5,3,38,1.4,3,39213.59,0
17.0,4,26,5.84,1,113447.94,1
29.6,3,28,8.9,1,151655.13,1
18.7,2,36,2.82,1,85390.05,0
23.8,3,37,5.34,2,123670.03,1
5.8,1,58,3.14,3,32940.37,0
5.9,2,51,0.69,3,55782.45,0
25.1,1,59,6.3,2,109705.17,1
14.9,2,27,9.49,2,85416.51,0
29.4,3,28,5.74,2,140072.13,1
17.9,5,59,8.81,3,118152.39,1
2.1,2,48,3.15,3,34630.47,0
17.7,2,39,7.19,1,124745.77,1
11.1,5,21,1.56,3,105698.24,1
22.4,4,45,9.84,2,135719.3,1
26.6,4,38,0.09,1,139426.62,1
24.6,1,33,5.34,2,127307.97,1
0.6,2,25,7.89,2,20107.39,0
20.7,5,50,6.08,1,137873.31,1
24.5,4,34,8.97,3,151567.29,1
4.5,4,57,8.5,3,63923.59,0
9.2,1,41,1.27,3,38129.74,0
28.2,4,28,3.71,1,144278.61,1
22.1,5,27,2.6,2,142433.17,1
15.9,3,33,2.96,1,107284.19,1
4.8,1,24,6.29,3,29526.67,0
26.2,2,21,3.55,3,135007.85,1
23.1,4,30,0.21,2,119594.2,1
7.5,2,46,5.16,1,34933.55,0
1.8,4,22,4.13,2,34925.54,0
7.6,4,42,6.15,3,66271.96,0
5.9,3,44,9.23,1,87665.44,0
29.6,2,56,3.32,1,141269.53,1
25.2,3,32,2.29,1,127960.46,1
11.8,1,36,7.21,2,60080.1,0
29.4,3,59,2.51,1,147601.7,1
17.3,2,33,7.67,2,93217.58,1
25.8,2,37,2.4,2,122699.3,1
16.3,1,35,9.78,1,97465.13,1
0.3,2,22,5.05,3,38108.45,0
21.7,5,51,1.31,2,116962.66,1
3.6,3,40,0.53,3,29945.52,0
2.7,3,34,9.71,1,61736.97,0
23.5,5,49,1.06,3,138429.88,1
13.8,5,33,0.21,2,87660.61,0
16.7,2,59,5.58,3,87032.27,0
24.0,4,44,2.69,3,128524.41,1
11.6,1,50,1.28,3,38209.11,0
12.6,5,56,7.75,3,82242.1,0
3.6,4,30,2.58,3,50722.83,0
8.0,4,33,0.26,2,57131.96,0
16.6,1,23,1.85,1,80161.76,0
17.9,5,23,0.99,1,104877.5,1
18.0,2,25,3.0,1,83919.38,0
18.7,4,36,9.79,3,127032.6,1
7.6,5,35,2.59,1,61282.88,0
14.5,1,45,3.33,2,60268.29,0
28.5,4,30,0.34,2,155842.02,1
24.4,4,37,3.33,2,134557.6,1
0.7,4,55,1.99,3,40119.87,0
20.8,5,22,4.8,3,134992.78,1
5.8,3,48,0.61,3,60664.69,0
22.7,4,26,3.06,3,143296.49,1
27.2,2,25,8.83,1,123627.66,1
4.9,1,40,2.27,1,31682.05,0
6.5,1,31,3.23,3,41643.3,0
19.4,1,40,2.14,3,96870.77,1
23.3,1,53,0.82,1,91554.61,0
4.9,5,59,4.88,3,76399.4,0
13.1,3,20,1.15,2,86943.33,0
12.8,1,20,8.76,3,64909.27,0
25.1,4,53,5.23,3,126840.37,1
13.1,5,35,4.88,3,110176.99,1
23.0,2,54,2.54,3,104458.53,1
9.6,1,27,8.17,3,46390.17,0
0.9,5,41,5.68,1,44788.15,0
8.3,4,31,0.93,3,60681.77,0
25.0,3,59,2.77,2,121559.62,1
23.6,1,33,4.05,2,110640.14,1
6.7,2,20,0.98,3,45786.71,0
8.1,1,36,3.78,1,23084.47,0
27.6,1,51,7.43,3,130257.43,1
2.6,2,25,9.27,2,52590.04,0
2.7,5,41,0.19,3,42884.84,0
20.4,4,25,7.67,2,121304.68,1
1.1,2,38,5.2,2,25105.2,0
5.5,1,47,7.27,2,40153.85,0
10.9,1,37,7.35,2,50733.52,0
26.8,3,27,7.03,3,137824.18,1
24.7,2,45,9.23,1,116448.07,1
8.6,4,27,8.05,2,64986.36,0
18.2,3,57,9.74,1,116764.06,1
29.8,3,36,0.39,1,137815.06,1
10.3,1,53,0.63,2,72236.07,0
6.7,2,23,7.56,3,68609.99,0
0.6,1,49,4.45,3,20000.0,0
2.6,2,39,1.37,1,24636.23,0
7.2,2,23,7.82,1,56913.48,0
11.2,5,20,5.68,1,86135.13,0
19.5,5,58,2.45,3,127585.11,1
26.8,5,56,7.43,3,154400.08,1
17.4,2,54,1.69,2,83631.02,0
24.7,5,38,6.46,3,141946.71,1
13.2,1,23,1.35,1,61810.27,0
4.5,3,36,4.89,2,53233.89,0
13.7,4,54,5.52,3,95059.76,1
26.8,4,32,3.53,1,130075.31,1
20.4,5,44,1.86,3,125115.22,1
10.3,1,36,4.99,3,74314.32,0
9.3,5,38,1.43,2,80168.76,0
7.1,1,20,5.29,3,34571.14,0
13.8,2,26,4.46,3,86784.4,0
13.5,3,37,7.96,1,104985.6,1
20.0,1,31,4.71,1,88620.9,0
12.3,1,38,5.58,1,59358.87,0
29.4,4,37,6.51,2,151775.87,1
2.0,1,57,0.62,3,21368.95,0
8.7,5,21,4.1,3,81877.36,0
0.9,3,44,5.76,3,20000.0,0
8.1,5,54,3.7,3,67232.45,0
19.2,2,36,9.01,2,107699.11,1
9.6,4,38,8.67,1,83168.45,0
21.1,1,23,6.09,1,116973.36,1
21.7,5,27,9.86,2,156446.48,1
26.9,1,42,5.29,3,112826.53,1
16.8,3,27,1.76,1,84705.13,0
13.7,5,57,6.66,2,100549.72,1
6.6,4,33,6.97,2,55490.1,0
7.5,4,50,8.32,2,88689.78,0
10.9,2,47,3.74,2,60408.42,0
2.8,5,39,2.77,2,57787.58,0
3.2,4,46,0.96,1,60265.42,0
10.8,3,28,1.03,3,62526.37,0
16.4,4,38,8.28,1,110742.31,1
23.0,4,58,5.39,3,126444.84,1
27.9,1,52,4.55,2,139438.65,1
17.5,2,44,5.75,2,99384.75,1
1.4,1,29,5.88,1,20000.0,0
4.9,3,50,2.85,2,40843.75,0
2.8,4,53,6.47,1,64829.33,0
21.6,5,30,9.5,2,135489.09,1
7.3,5,49,8.13,3,96596.55,1
14.6,2,51,4.15,2,66599.36,0
18.7,4,28,3.61,1,101215.92,1
23.7,1,27,1.84,1,114383.57,1
15.0,2,55,3.53,3,82789.8,0
14.0,4,45,8.9,2,108440.63,1
20.7,4,40,6.37,3,108771.68,1
10.3,5,24,0.81,1,82431.12,0
7.0,5,46,5.57,1,76495.46,0
27.9,3,39,4.19,1,141355.27,1
20.6,3,28,1.24,1,118056.46,1
11.5,5,48,4.92,1,92673.09,1
6.9,2,45,1.59,1,56203.6,0
21.8,4,57,7.28,1,133685.27,1
2.8,1,36,5.91,1,20000.0,0
2.8,2,47,6.61,2,34130.66,0
8.5,5,46,1.98,3,65388.03,0
25.8,1,48,3.79,2,142587.77,1
16.8,5,44,1.82,3,114797.7,1
22.2,5,48,5.92,2,148006.93,1
28.4,1,33,9.6,1,132913.89,1
7.3,1,28,4.57,1,45848.14,0
8.4,3,51,2.53,2,67981.92,0
5.1,4,47,3.06,3,49766.59,0
4.9,2,30,4.29,2,47008.28,0
17.0,4,40,6.37,1,101743.51,1
6.2,3,22,2.81,2,55414.39,0
29.0,4,35,2.98,1,155013.13,1
8.6,2,46,3.33,1,51030.33,0
2.4,5,27,0.83,1,43508.07,0
0.1,4,42,2.95,1,20000.0,0
1.2,2,38,1.99,3,35679.04,0
18.7,4,46,6.01,2,122630.07,1
15.5,3,21,6.56,3,103099.6,1
15.1,4,43,2.81,2,106120.07,1
8.7,2,58,4.9,2,55597.59,0
1.5,1,59,2.11,3,20000.0,0
25.7,1,56,6.16,2,139653.69,1
14.2,4,27,8.34,1,102224.85,1
13.5,5,47,1.64,3,89405.28,0
1.3,2,31,1.3,2,22265.5,0
3.5,5,28,0.68,3,51522.34,0
19.7,1,41,3.07,1,89066.24,0
15.9,3,29,1.52,3,81120.49,0
26.1,2,47,0.28,3,115819.32,1
5.0,5,55,4.28,1,63217.83,0
19.5,4,47,1.75,1,96557.75,1
22.4,3,34,3.31,2,118090.22,1
9.7,1,43,1.82,1,52385.34,0
8.9,4,54,7.25,2,76816.13,0
6.9,4,22,7.14,1,79480.68,0
20.1,5,33,2.93,3,92944.21,1
22.8,4,23,6.59,1,131716.47,1
29.0,2,58,9.89,2,150626.71,1
16.6,3,27,2.51,2,103229.9,1
15.4,1,39,4.36,3,77136.32,0
7.2,5,26,7.24,3,67341.67,0
8.2,2,26,4.9,2,53672.71,0
0.2,2,22,2.63,3,20000.0,0
23.3,1,31,8.79,1,120364.62,1
4.5,5,38,9.12,2,73387.54,0
11.9,4,31,1.04,3,80218.84,0
4.0,1,54,1.18,3,29840.68,0
23.7,2,29,4.62,3,103641.67,1
28.2,2,35,3.21,3,126601.69,1
7.9,1,57,9.86,1,70250.62,0
20.7,5,40,1.18,1,144052.72,1
12.6,3,47,4.16,1,71725.26,0
17.6,3,49,5.46,2,105215.42,1
24.7,2,44,2.26,1,145150.2,1
8.4,3,33,7.56,2,63229.18,0
11.5,1,47,4.65,1,58961.13,0
12.9,1,51,7.72,2,62105.98,0
5.9,4,28,2.93,1,54228.84,0
29.3,1,26,7.98,1,139090.19,1
19.6,3,43,2.49,3,115022.35,1
13.8,1,47,0.04,3,62429.18,0
11.6,4,36,2.24,3,78838.25,0
27.4,3,48,6.86,3,149999.31,1
24.2,4,53,3.44,2,121644.1,1
27.3,5,31,1.29,1,145451.82,1
9.0,4,54,3.51,1,70708.31,0
8.0,5,58,6.9,3,85938.75,0
20.9,3,45,0.98,2,112997.56,1
28.9,2,44,3.78,3,140798.99,1
22.7,2,42,1.25,1,110436.14,1
16.3,3,36,7.01,2,91500.31,0
9.2,2,33,4.76,3,54257.46,0
11.0,2,33,1.18,3,57796.52,0
7.5,1,28,7.91,3,39615.63,0
4.0,5,53,0.79,1,56524.36,0
15.1,4,31,4.39,1,102955.13,1
27.0,2,28,0.05,2,130793.72,1
26.6,1,51,2.46,1,128149.14,1
14.1,1,44,4.63,3,58542.29,0
28.2,3,58,7.61,3,147547.69,1
8.0,4,22,0.35,2,47009.42,0
13.5,4,34,3.6,3,94389.56,1
1.5,1,37,2.2,2,20000.0,0
1.2,3,42,8.24,3,51049.41,0
4.5,5,42,2.93,3,76676.78,0
23.7,1,36,7.58,1,118111.46,1
13.4,4,31,0.44,1,103440.04,1
0.6,4,58,2.14,3,27283.27,0
0.6,4,48,8.5,2,54819.35,0
5.8,5,51,0.78,1,53755.87,0
7.2,2,30,9.97,3,65839.6,0
24.2,4,44,3.55,3,117773.51,1
8.1,1,33,3.78,2,37947.42,0
0.9,2,42,5.77,1,53184.46,0
19.9,1,36,9.49,3,102130.49,1
25.4,5,41,4.89,1,148495.45,1
13.9,2,44,2.58,3,58907.52,0
12.3,2,22,3.95,2,86779.18,0
11.9,4,33,3.95,2,82867.38,0
3.6,3,57,5.3,3,38002.05,0
19.1,1,39,8.67,1,104818.21,1
1.8,2,34,7.14,3,51689.48,0
18.6,5,35,8.46,2,136644.49,1
10.4,4,45,3.61,3,69012.69,0
11.8,5,36,4.51,2,87741.66,0
1.6,4,46,7.71,2,35064.12,0
25.5,4,52,5.71,2,154767.37,1
25.0,2,34,2.44,3,121356.24,1
5.2,1,35,4.1,2,42025.83,0
11.2,5,31,8.84,1,114247.88,1
18.3,2,31,5.45,3,117387.12,1
25.9,5,31,9.52,3,164364.86,1
15.1,5,52,2.23,3,101951.34,1
5.0,5,46,1.78,3,63014.95,0
23.3,4,51,4.53,3,124952.85,1
29.2,1,22,2.63,2,130638.93,1
3.9,4,37,7.03,1,41588.43,0
23.2,3,28,8.64,2,121100.16,1
3.8,4,58,5.91,1,70674.52,0
0.7,2,21,5.7,1,28819.64,0
20.9,5,58,1.94,3,131405.23,1
0.6,1,33,7.2,1,51083.79,0
19.4,1,33,8.82,1,103118.76,1
11.8,1,46,8.89,1,73737.95,0
15.2,1,51,8.89,1,79830.1,0
17.8,5,36,8.43,1,130308.58,1
19.1,2,39,7.61,1,104600.85,1
4.8,3,35,8.25,3,58988.09,0
9.3,2,29,8.4,2,66354.81,0
13.4,4,26,7.41,2,108224.96,1
24.9,3,35,8.69,2,125134.57,1
19.0,3,59,0.39,3,105526.49,1
13.1,4,40,1.37,1,89929.39,0
14.3,4,53,2.88,1,99503.96,1
12.2,4,49,6.5,1,87610.95,0
4.6,3,35,0.91,3,43158.06,0
9.1,1,57,1.52,2,44849.31,0
24.3,2,26,5.59,1,124383.24,1
6.6,5,45,8.64,3,80079.55,0
22.1,5,43,9.35,2,146673.43,1
25.0,2,49,2.69,1,125014.81,1
15.8,1,27,8.85,2,89472.58,0
16.3,2,46,9.19,3,90903.07,0
5.4,3,28,5.45,2,51237.26,0
4.2,3,47,6.22,3,57860.07,0
11.3,5,50,4.34,3,99462.49,1
23.1,4,51,2.94,1,129451.89,1
22.0,4,20,6.59,1,129131.4,1
19.3,5,52,1.69,2,108553.16,1
25.5,2,23,9.24,2,141019.67,1
15.2,5,42,3.88,1,95811.0,1
3.3,5,45,2.57,2,41730.94,0
9.1,1,22,4.38,3,40636.0,0
15.1,4,56,7.73,2,117667.9,1
19.7,5,42,1.05,1,110297.52,1
16.6,3,53,9.49,1,106887.7,1
21.3,1,40,7.67,1,111705.4,1
14.3,4,20,2.12,1,82104.17,0
10.3,2,47,2.65,2,62843.76,0
8.2,5,29,9.66,1,81193.27,0
10.1,5,42,2.93,3,85362.31,0
23.6,4,26,9.63,3,141464.01,1
7.4,4,24,9.31,2,80249.18,0
16.1,2,31,3.97,1,88556.83,0
27.2,3,50,0.7,3,134148.11,1
23.1,3,47,9.27,1,139059.91,1
26.6,1,58,5.69,1,133374.84,1
23.5,2,34,3.41,2,118289.08,1
26.4,3,27,0.68,3,130853.63,1
26.8,1,38,8.26,3,131208.79,1
19.7,4,46,8.19,1,129763.03,1
11.9,2,59,6.91,2,75547.28,0
21.1,4,52,7.32,3,136161.8,1
10.5,5,54,6.22,2,90108.87,0
12.5,5,24,2.44,3,99823.47,1
21.9,1,46,3.68,2,109928.79,1
0.6,3,21,5.92,1,40275.24,0
25.7,3,59,7.28,2,123441.14,1
22.7,2,51,0.7,2,105252.54,1
12.9,3,41,7.3,3,80829.49,0
17.1,5,42,7.12,2,123757.76,1
16.5,1,23,3.3,2,92754.79,1
9.4,2,46,3.83,3,62896.53,0
2.4,1,33,5.82,2,27966.78,0
18.6,5,58,9.6,2,133299.47,1
10.4,4,52,8.76,3,67711.64,0
28.6,4,36,8.16,2,156082.27,1
20.3,4,48,0.16,3,111139.65,1
19.1,3,46,6.93,1,91036.19,0
25.3,1,35,8.71,3,109402.93,1
9.3,1,56,0.37,1,46048.87,0
6.8,5,47,8.86,3,92496.35,1
15.9,2,54,2.56,1,80574.73,0
14.3,4,40,1.88,3,89686.42,0
25.4,5,41,8.64,2,148642.17,1
6.3,2,24,9.13,2,70164.76,0
17.1,1,39,0.82,2,61606.81,0
20.8,1,27,8.48,2,103017.68,1
25.8,1,51,5.28,2,125086.02,1
22.4,5,56,7.97,2,132507.51,1
29.8,3,31,5.41,3,154274.29,1
7.4,1,29,7.69,2,66589.87,0
20.6,5,46,6.83,1,152276.73,1
28.2,1,45,3.71,2,127501.15,1
2.8,3,43,1.65,3,66569.45,0
3.9,3,45,4.16,3,42642.03,0
9.3,5,44,2.48,1,107182.16,1
4.8,3,33,5.34,3,39030.15,0
21.2,2,57,5.59,3,119345.69,1
19.1,5,29,3.98,3,134080.91,1
9.0,2,57,5.27,1,60202.28,0
0.1,1,42,0.42,3,20000.0,0
3.9,4,27,4.39,1,51037.34,0
5.1,2,38,2.26,1,62983.81,0
9.4,2,56,4.2,1,56615.94,0
22.6,5,23,9.27,1,140271.63,1
17.6,3,54,2.73,1,68320.69,0
1.6,5,21,3.24,3,45781.4,0
29.2,1,26,4.68,2,137020.55,1
3.0,2,53,9.71,2,49476.58,0
24.8,2,22,9.5,3,136338.31,1
20.8,4,25,3.63,3,117065.31,1
14.3,3,59,2.27,1,98504.35,1
23.0,5,41,3.89,3,141715.44,1
6.5,2,45,6.21,3,54267.27,0
22.6,2,37,8.59,2,96492.52,1
25.2,4,49,3.88,2,121911.03,1
24.1,1,29,7.08,2,98395.19,1
17.7,2,57,8.86,1,129227.24,1
25.7,1,24,4.78,1,102775.26,1
13.6,5,48,0.4,2,93656.63,1
6.0,2,36,1.19,2,33275.9,0
2.8,1,53,0.3,1,20000.0,0
13.7,2,34,3.99,3,73942.66,0
6.5,5,55,2.29,2,80281.81,0
2.1,1,47,6.67,1,24371.89,0
25.0,3,34,9.3,1,145288.5,1
0.2,4,28,0.01,2,37357.74,0
10.7,4,30,0.19,3,70431.04,0
11.5,1,37,2.74,2,51617.39,0
8.9,4,36,2.5,3,81731.07,0
11.6,2,23,0.13,1,60517.0,0
14.8,4,57,2.53,2,97974.79,1
3.8,1,43,4.49,2,34171.41,0
7.8,1,58,1.0,1,52011.59,0
16.0,5,39,1.48,2,95039.6,1
26.9,4,30,8.96,3,160605.86,1
12.4,2,28,0.71,2,55718.47,0
11.0,2,53,3.89,2,68938.93,0
28.7,2,39,9.59,1,142852.27,1
0.9,2,59,4.29,2,37511.64,0
5.0,5,28,3.61,1,66322.07,0
2.8,5,41,2.48,1,60070.9,0
24.9,5,31,8.7,2,150281.93,1
16.6,2,57,7.25,2,86564.19,0
12.2,4,43,2.95,2,71546.66,0
10.4,2,34,9.02,3,58865.93,0
18.1,4,48,2.94,3,125419.02,1
23.9,2,22,2.72,1,105089.86,1
13.2,4,55,4.11,1,72228.21,0
9.7,5,20,8.05,1,94867.68,1
24.7,1,37,3.66,1,136454.59,1
24.7,1,20,8.98,2,114874.44,1
26.8,2,49,3.39,3,121498.54,1
9.6,3,39,3.46,1,50910.68,0
23.7,3,36,9.56,2,120571.19,1
26.5,4,42,5.74,2,164067.54,1
3.9,2,58,4.99,2,41183.15,0
15.4,5,54,1.55,3,111040.59,1
19.2,5,39,9.11,2,136193.93,1
5.4,5,48,1.53,1,74138.78,0
12.0,2,22,1.76,3,78311.4,0
19.9,2,44,9.95,1,114850.28,1
21.1,1,24,6.01,2,98708.63,1
9.7,1,45,0.35,3,29115.98,0
21.1,4,42,1.29,3,110875.67,1
15.7,3,34,7.74,1,106655.42,1
13.2,1,25,5.64,3,71867.83,0
8.2,1,48,8.07,2,49887.81,0
20.9,3,50,5.36,1,130636.6,1
25.7,5,50,0.96,2,152904.02,1
6.0,1,40,7.22,1,34771.97,0
21.5,2,57,2.08,2,107620.71,1
2.0,1,24,3.83,2,23152.07,0
17.9,5,57,4.91,1,138163.23,1
11.8,5,26,2.03,1,89846.72,0
12.0,2,48,4.29,1,75243.09,0
29.0,3,21,1.86,1,125143.31,1
19.1,1,21,4.18,3,67018.41,0
8.1,1,29,3.8,2,56512.27,0
4.2,1,49,2.86,3,24251.68,0
4.4,4,35,3.74,3,80795.07,0
9.8,3,37,5.41,1,71505.19,0
13.0,2,25,5.6,2,74795.63,0
11.1,3,52,0.6,2,59423.49,0
24.1,5,50,5.6,3,145323.81,1
13.6,2,46,6.49,1,72777.4,0
24.5,3,20,8.61,1,143986.39,1
17.2,1,46,8.5,3,86197.28,0
4.2,5,26,3.84,1,58751.39,0
14.4,1,32,6.26,2,78918.95,0
16.1,1,48,6.39,3,84625.26,0
3.7,4,39,6.74,3,39553.24,0
24.0,3,28,6.67,3,126174.43,1
2.9,1,32,5.9,1,44991.5,0
23.5,4,52,5.62,3,139108.73,1
4.6,3,42,3.23,1,43664.6,0
12.8,5,46,4.07,3,95724.65,1
29.1,1,43,7.27,2,131637.46,1
13.7,5,38,9.95,2,111563.67,1
17.1,4,22,7.83,2,104546.54,1
28.8,5,33,7.42,3,153800.1,1
28.6,2,48,5.28,3,144629.22,1
6.1,2,38,4.46,1,24315.63,0
5.4,3,48,5.95,1,64806.91,0
10.4,4,25,3.91,1,89840.35,0
28.7,4,22,8.02,2,151422.02,1
6.3,5,51,9.94,3,75680.41,0
11.7,4,43,5.02,1,92356.58,1
29.0,2,27,9.87,3,143174.24,1
0.6,3,57,5.47,2,37365.47,0
20.9,5,45,5.0,1,143333.14,1
21.3,3,51,4.88,2,129235.25,1
0.6,5,55,5.66,2,62451.8,0
26.3,5,37,2.45,2,143658.1,1
15.8,3,23,4.15,2,89364.99,0
11.9,5,45,9.73,3,99778.34,1
2.9,1,51,3.24,3,35226.86,0
7.5,5,24,7.3,1,80357.13,0
19.7,1,42,2.08,1,80532.08,0
11.0,1,31,9.43,1,57505.29,0
3.7,1,45,8.86,3,49380.52,0
17.2,2,26,2.27,1,101075.98,1
15.4,5,32,0.83,2,110548.75,1
6.9,1,59,9.11,1,64042.03,0
18.3,2,22,1.35,2,83398.99,0
6.7,4,38,6.55,3,49387.01,0
3.1,5,26,6.87,3,73403.19,0
19.8,5,29,8.27,3,127449.05,1
25.6,1,40,7.83,1,123560.49,1
29.8,3,57,5.09,2,143373.19,1
3.4,1,32,4.74,2,22351.34,0
17.1,1,55,2.87,1,78843.04,0
2.2,3,59,0.46,2,29372.5,0
22.2,4,39,0.07,2,108273.24,1
25.8,2,23,0.41,2,127118.19,1
9.5,5,40,4.49,2,81514.63,0
24.0,3,48,3.86,3,132045.84,1
18.6,1,32,4.61,2,85663.47,0
25.9,2,53,5.97,2,114153.45,1
28.0,4,57,0.9,2,138322.93,1
19.6,3,59,0.11,1,107784.47,1
17.3,1,30,4.31,3,80565.95,0
8.2,1,47,6.44,1,59584.29,0
25.6,4,39,1.0,1,157618.78,1
5.6,3,29,5.26,3,45772.22,0
16.0,4,26,1.21,3,89850.64,0
15.2,5,47,7.0,2,100371.72,1
27.9,2,43,5.92,2,148613.37,1
0.2,2,34,3.22,2,25579.05,0
13.6,1,52,4.98,2,60955.47,0
15.1,3,55,2.27,2,86501.11,0
19.5,5,55,8.57,3,131805.43,1
0.2,4,31,2.21,3,57319.38,0
21.2,3,22,5.45,2,113118.12,1
29.1,4,24,3.71,3,150803.38,1
19.4,4,39,0.22,3,107631.1,1
4.6,4,45,9.4,2,66751.99,0
25.1,1,32,6.61,2,127673.77,1
29.6,1,53,2.24,1,136811.63,1
2.1,1,54,0.44,1,20000.0,0
24.2,4,27,0.08,2,130914.15,1
21.4,5,39,0.02,3,128778.29,1
17.5,2,36,7.82,1,106734.33,1
27.8,5,24,5.32,1,156634.54,1
28.6,5,31,4.68,2,170364.03,1
10.6,2,34,0.77,3,66099.55,0
2.7,5,25,8.46,3,47147.81,0
10.5,1,29,1.88,3,47444.88,0
18.3,2,28,0.76,3,77800.26,0
2.9,3,27,4.23,2,58319.28,0
29.0,4,33,4.34,3,145630.62,1
1.7,2,51,3.22,2,23936.18,0
14.3,1,32,7.91,3,62134.9,0
3.9,2,58,6.2,2,55560.75,0
25.5,1,25,0.77,1,113474.07,1
16.2,3,30,9.09,2,99075.12,1
12.9,1,55,5.63,3,75243.76,0
11.5,3,34,5.74,2,76150.18,0
9.8,3,27,0.61,2,64529.66,0
15.6,4,36,1.01,3,102854.96,1
29.6,5,58,8.0,3,182929.46,1
22.6,3,48,8.74,2,124629.62,1
7.6,1,45,8.98,3,50740.65,0
10.6,3,39,8.3,1,72561.57,0
18.9,4,23,9.8,3,132313.49,1
22.8,3,33,5.0,3,124545.87,1
9.0,4,27,9.6,3,77445.69,0
26.7,2,25,5.1,2,141239.4,1
16.3,5,25,3.66,3,97275.11,1
13.1,4,24,7.29,2,96316.21,1
5.6,5,56,0.52,3,47967.24,0
23.0,1,58,4.93,3,111682.81,1
17.9,5,54,8.71,3,126840.86,1
17.4,4,25,5.01,1,100800.61,1
3.8,4,26,4.13,2,44063.61,0
17.3,1,49,7.47,3,69546.8,0
4.0,5,52,3.22,2,59902.44,0
11.2,1,28,8.22,2,62365.67,0
28.9,5,29,5.66,1,159260.34,1
27.7,3,24,3.35,3,137708.18,1
13.4,5,50,5.86,3,95928.47,1
9.6,4,53,6.45,1,81821.13,0
2.1,4,48,8.21,2,56803.31,0
8.7,3,56,8.33,1,69838.05,0
16.0,2,30,6.96,3,85801.51,0
22.9,5,37,8.74,2,160249.76,1
8.2,3,48,7.35,3,80874.83,0
24.4,1,20,2.94,1,119832.88,1
27.7,3,42,8.66,3,153641.74,1
3.3,3,57,4.16,2,54487.38,0
11.1,1,47,1.84,1,60939.9,0
25.2,1,28,8.87,1,129334.33,1
29.3,2,51,1.7,2,125746.16,1
14.7,5,45,1.92,2,108937.56,1
9.9,2,37,7.43,2,66819.76,0
23.8,1,43,2.32,1,97368.79,1
2.8,2,44,0.98,3,28026.14,0
19.9,5,21,7.64,2,120967.48,1
15.8,2,27,0.74,3,88797.29,0
15.5,2,49,0.59,3,89754.96,0
19.3,1,46,3.27,1,111306.9,1
29.3,1,40,1.03,1,115516.14,1
4.2,2,49,9.82,1,49593.46,0
20.7,4,52,7.72,3,126176.28,1
18.6,4,56,3.5,1,127733.42,1
4.0,5,52,7.44,2,49559.36,0
17.5,5,21,0.73,1,110776.34,1
26.3,2,44,7.54,2,128245.47,1
10.4,5,59,7.85,1,99418.54,1
2.1,5,31,9.76,3,53510.12,0
5.3,2,35,8.34,3,49385.2,0
4.5,5,30,5.59,2,61266.31,0
23.8,1,25,7.5,2,103140.33,1
4.0,5,52,4.98,3,61187.96,0
10.7,4,52,1.36,1,75384.48,0
15.5,5,41,5.38,3,100947.16,1
24.7,1,49,2.34,3,113339.47,1
15.1,5,54,0.51,3,99667.73,1
20.7,3,36,0.58,2,100724.77,1
13.3,2,45,4.4,3,89251.7,0
24.6,1,54,0.79,3,131722.27,1
17.7,4,56,3.8,3,88179.21,0
17.1,3,21,0.23,1,109996.05,1
22.0,3,28,2.01,3,111881.27,1
28.3,3,45,8.24,2,162241.84,1
22.9,3,36,6.0,2,113657.17,1
4.6,3,47,2.87,3,56515.39,0
29.8,1,38,2.44,1,124167.52,1
28.7,5,27,9.76,1,161054.98,1
17.5,5,26,1.55,3,107937.27,1
22.0,4,53,6.55,1,150412.22,1
26.6,2,37,3.03,3,125032.71,1
6.6,1,47,5.2,1,31866.29,0
25.1,3,27,7.03,3,150668.51,1
3.0,5,32,4.37,2,66130.85,0
7.5,1,40,0.76,3,25764.24,0
18.0,5,36,3.7,1,115969.81,1
14.1,1,20,6.09,3,88512.34,0
0.9,4,48,6.23,1,55535.52,0
28.8,2,50,4.31,3,134220.7,1
11.3,2,53,6.53,3,69485.89,0
18.7,1,45,2.56,1,85538.07,0
28.2,5,25,5.48,2,168049.49,1
7.2,1,42,3.45,2,39979.11,0
12.6,5,35,6.1,1,96562.5,1
7.9,2,54,4.77,1,42850.88,0
17.3,3,54,9.71,2,122446.38,1
5.3,1,26,0.39,3,28430.9,0
18.4,2,27,1.38,2,88743.99,0
24.9,3,54,0.14,2,118799.47,1
4.0,1,47,5.19,1,48521.83,0
27.6,5,52,3.51,3,145689.82,1
17.2,4,32,7.36,1,117723.86,1
7.2,2,20,6.88,3,54515.58,0
