advertising_spend,product_rating,category_score,discount,season_index,monthly_sales,bestseller
68428.24,2.61,2.0,8.93,0.79,81654.06,1
95806.2,3.56,0.95,49.12,0.05,81961.57,1
85632.61,2.94,5.53,38.83,0.24,94356.36,1
1974.2,4.62,7.51,23.95,0.01,20699.27,0
18325.28,2.08,7.3,0.39,0.13,83949.31,1
79631.99,3.35,3.01,16.45,0.76,102963.84,1
92104.98,2.91,5.21,7.53,0.54,132543.61,1
70212.05,1.32,6.63,44.59,0.84,74234.97,1
82286.44,4.58,9.36,43.02,0.46,116844.62,1
77639.29,4.78,2.77,24.68,0.35,61289.94,0
22043.04,3.62,0.88,43.02,0.3,1000.0,0
45159.57,3.3,6.06,10.82,0.09,115348.16,1
6209.81,3.96,2.52,29.75,0.68,1000.0,0
11146.37,4.7,4.22,35.29,0.61,18525.65,0
86130.55,1.7,5.45,49.91,0.5,76236.03,1
11675.78,3.42,4.98,47.93,0.64,62700.85,0
29027.87,3.68,0.99,49.66,0.97,52384.94,0
73724.3,1.55,7.25,24.68,0.25,110927.04,1
61082.88,2.63,1.1,31.8,0.23,63031.05,1
73268.93,1.91,3.08,46.01,0.3,72594.8,1
33045.9,3.61,8.15,34.92,0.11,59249.46,0
15558.47,2.01,7.98,41.07,0.58,49586.48,0
74124.6,2.08,3.97,6.32,0.6,91969.84,1
68487.99,2.05,7.99,6.62,0.7,78547.86,1
75809.26,4.78,5.97,44.59,0.3,82570.87,1
83194.68,3.48,6.42,22.41,0.15,79099.72,1
95246.08,2.71,3.06,10.36,0.15,126459.1,1
72268.25,2.78,2.89,33.26,0.78,57944.26,0
68418.0,1.98,1.12,0.94,0.35,34513.71,0
22342.13,1.86,2.21,41.78,0.18,39047.38,0
23065.55,4.47,9.61,25.6,0.16,42657.5,0
44516.55,1.1,9.82,8.11,0.4,95851.04,1
83154.89,4.41,3.44,6.04,0.88,137105.03,1
14784.63,1.25,0.88,21.57,0.55,29944.14,0
87620.6,1.26,5.06,15.51,0.12,101953.95,1
36078.78,1.18,1.55,35.94,0.16,25587.88,0
48005.22,4.93,5.74,33.56,0.6,30530.87,0
48390.07,3.26,4.72,34.53,0.12,62964.11,1
9001.79,4.29,0.17,24.5,0.98,14976.35,0
25230.16,3.3,0.76,39.81,0.48,7050.23,0
28864.91,2.31,3.32,0.42,0.34,12716.14,0
58216.9,2.07,0.38,8.55,0.46,93681.15,1
23435.94,1.66,2.38,18.1,0.99,18772.33,0
1817.07,3.71,2.24,7.93,0.08,22123.41,0
34655.65,1.46,8.85,9.06,0.32,47642.67,0
37023.17,2.18,1.33,27.74,0.8,58824.02,0
83294.54,2.15,6.2,15.17,0.41,104904.09,1
74269.37,4.5,6.11,29.46,0.41,95440.55,1
66844.5,3.42,8.1,28.51,0.98,55779.47,0
94838.09,1.66,0.44,17.8,0.93,117015.45,1
25003.18,3.24,4.88,9.11,0.7,46341.46,0
90196.36,4.95,9.23,1.35,0.6,159798.87,1
29429.45,3.91,7.02,21.44,0.26,63347.24,1
68839.02,1.37,1.61,14.35,0.56,69002.97,1
22771.43,2.11,3.74,13.61,0.64,42477.59,0
64521.16,2.03,9.49,38.86,0.83,113599.55,1
69181.72,3.01,4.2,27.96,0.2,90572.09,1
31352.86,1.21,5.07,28.7,0.07,24443.15,0
90276.8,3.17,7.99,25.79,0.25,80266.92,1
29249.95,4.89,7.06,48.46,0.46,73503.66,1
8518.57,3.7,7.43,7.85,0.57,41529.11,0
93853.31,3.4,0.51,40.24,0.62,72387.46,1
57433.15,4.01,4.31,5.17,0.1,67480.55,1
60333.51,4.14,3.04,18.61,0.28,59785.82,0
78358.61,2.61,8.03,10.96,0.78,94509.14,1
3344.06,3.44,3.77,9.84,0.73,56745.19,0
31167.56,3.22,9.45,10.15,0.47,62087.53,0
74236.41,3.78,3.42,12.41,0.13,110671.93,1
84194.03,2.9,1.4,15.87,0.29,42087.56,0
88433.71,2.7,5.06,18.62,0.55,97513.46,1
53135.76,4.89,0.51,31.62,0.43,75866.32,1
62491.06,2.27,1.71,0.41,0.81,95293.22,1
69125.6,4.8,7.9,26.33,0.95,98951.49,1
10010.33,1.92,6.73,36.23,0.55,1000.0,0
74132.26,3.96,5.45,44.8,0.96,89897.69,1
30057.1,4.38,2.32,27.46,0.71,38100.57,0
90131.09,4.82,6.05,29.53,0.01,136545.67,1
50463.62,3.28,3.56,16.28,0.92,67921.18,1
36519.55,1.23,3.35,13.12,0.97,35738.41,0
40706.76,4.3,2.26,15.61,0.63,33325.08,0
88380.14,2.76,6.75,39.61,0.03,92321.41,1
73865.12,2.17,4.62,0.75,0.05,73281.78,1
49483.09,3.1,8.01,41.81,1.0,60990.16,0
43932.7,4.42,9.5,15.52,0.85,120789.02,1
95781.48,2.58,0.28,44.97,0.01,63736.63,1
887.11,3.23,0.48,49.92,0.4,1000.0,0
11212.89,1.61,5.86,46.4,0.25,7525.91,0
92834.08,4.14,0.69,46.4,0.14,61820.43,0
68794.19,4.2,9.87,11.03,0.74,122631.77,1
20394.43,1.9,3.48,35.31,0.91,20273.49,0
95293.86,1.24,6.2,29.19,0.15,76067.59,1
88235.11,3.9,7.66,25.38,0.21,101953.63,1
66626.8,4.0,4.86,49.66,0.77,89714.85,1
30869.31,3.85,5.7,39.66,0.2,19056.24,0
95982.38,3.22,4.3,39.37,0.2,94399.34,1
1476.4,4.04,8.81,13.89,0.99,33716.65,0
33301.19,4.89,1.97,32.09,0.63,66048.98,1
33225.21,4.15,6.69,49.03,0.82,80962.99,1
32247.17,2.54,9.3,43.29,0.81,62922.74,1
14065.92,3.22,6.36,40.36,0.41,33997.07,0
61397.49,3.47,0.9,3.43,0.15,84796.42,1
58553.03,4.65,5.46,5.17,0.38,46593.7,0
98432.43,3.05,9.93,44.33,0.91,129321.91,1
24281.98,2.38,5.07,3.71,0.37,33280.57,0
99815.16,1.83,2.1,44.75,0.94,92457.52,1
35504.46,2.07,4.78,14.3,0.72,70242.85,1
21745.0,1.76,9.76,42.35,0.85,63077.38,1
87200.77,3.15,1.45,45.72,0.78,71215.03,1
85540.23,1.62,3.0,49.75,0.79,33329.18,0
10547.75,1.96,4.21,42.24,0.65,15660.83,0
24679.44,4.52,3.44,21.26,0.88,74616.17,1
53298.0,2.63,6.6,28.41,0.55,33250.93,0
74867.92,3.83,8.66,34.46,0.27,95224.54,1
1909.3,3.68,7.59,5.39,0.63,56384.74,0
68848.21,1.2,8.1,34.06,0.35,92338.82,1
88474.89,4.9,8.02,1.67,1.0,139113.53,1
11066.36,2.78,2.58,7.02,0.85,21455.78,0
64718.39,1.08,9.1,14.65,0.69,59570.24,0
81076.29,4.09,5.62,24.82,0.25,111196.45,1
88419.59,2.58,6.26,25.94,0.75,61014.9,0
21226.46,3.83,9.24,42.55,0.92,52021.68,0
68645.89,2.95,3.31,7.93,0.61,109048.69,1
44378.85,4.38,5.21,40.36,0.12,73927.02,1
86459.52,3.68,1.5,27.25,0.5,81951.09,1
50559.0,3.11,0.94,32.47,0.87,52412.48,0
13660.99,3.43,5.62,32.79,0.44,22128.89,0
6584.61,3.23,5.15,20.01,0.34,24396.79,0
89669.34,1.49,4.13,27.46,0.48,121275.15,1
5521.36,1.55,8.6,11.75,0.16,27228.22,0
71542.85,3.73,4.65,9.22,0.01,67231.93,1
57660.09,3.13,6.74,7.52,0.52,89478.43,1
7455.77,4.13,9.05,40.22,0.67,1000.0,0
67091.57,4.95,3.75,5.49,0.37,69713.03,1
89295.34,4.18,1.74,37.37,0.2,70685.08,1
59902.96,2.62,9.59,11.5,0.94,84427.93,1
59866.35,3.74,8.27,42.6,0.02,67092.6,1
27109.62,3.81,2.37,20.58,0.89,86899.4,1
34107.46,1.48,2.04,4.98,0.65,56094.83,0
8058.45,2.91,4.47,49.96,0.05,1000.0,0
74699.79,2.62,7.53,6.41,0.97,121781.42,1
50315.17,3.93,7.93,11.78,0.39,95098.85,1
83969.43,2.65,3.7,25.18,0.26,68993.85,1
40084.6,1.04,2.0,17.41,0.27,22667.93,0
43764.47,4.97,8.22,32.07,0.87,68434.06,1
32480.54,1.45,3.63,2.97,0.39,47367.18,0
62060.59,1.15,9.43,24.55,0.33,74117.99,1
53969.85,1.87,9.03,47.1,0.88,75941.98,1
22156.34,2.65,7.79,43.52,0.31,6319.92,0
49921.62,3.87,9.49,40.26,0.55,57336.65,0
83085.39,2.27,7.15,3.96,0.37,123459.28,1
9618.55,3.44,9.19,37.62,0.43,64572.87,1
87703.5,1.24,5.8,23.34,0.86,87042.94,1
44749.72,2.73,1.65,36.42,0.83,60376.8,0
45024.45,2.75,2.28,39.66,0.27,60592.09,0
10812.05,4.29,7.7,46.18,0.77,24060.86,0
20385.17,4.48,4.78,31.37,0.57,79489.7,1
72570.55,2.62,2.46,24.58,0.92,90378.42,1
34693.01,2.01,8.39,30.25,0.51,12943.86,0
74409.18,3.1,6.73,48.93,0.11,73670.68,1
49246.42,1.3,4.19,16.11,0.67,72601.05,1
97131.81,3.9,0.26,26.84,0.47,80421.16,1
49770.45,3.91,5.71,40.5,0.3,80336.57,1
88725.03,1.15,5.03,14.46,0.37,93190.56,1
96473.38,2.59,9.5,39.43,0.5,90629.54,1
56632.88,1.93,2.49,2.03,0.88,75035.94,1
58653.49,1.28,5.49,22.21,0.48,56837.73,0
14038.87,1.03,0.94,45.63,0.43,1000.0,0
61140.61,3.89,8.54,8.61,0.74,95286.33,1
65267.22,1.43,7.03,36.23,0.21,46355.23,0
81338.34,4.63,6.78,8.2,0.4,54539.91,0
51039.71,2.06,5.62,12.7,0.15,77487.17,1
2097.82,3.19,9.97,35.05,0.8,32753.36,0
25952.08,3.54,7.8,21.24,0.63,95338.19,1
97506.9,2.48,6.43,30.33,0.65,123628.22,1
59294.49,3.92,8.04,9.09,0.77,109810.58,1
40208.36,1.96,5.74,19.84,0.47,38924.43,0
71600.71,3.37,1.62,26.47,0.24,63458.56,1
99431.48,2.93,6.08,23.49,0.53,86217.85,1
13785.04,2.41,7.02,46.85,0.5,44784.09,0
23618.47,1.76,6.59,47.81,0.58,73683.15,1
91186.17,1.87,1.69,16.28,0.55,93615.02,1
27841.19,2.62,9.33,41.91,0.23,26371.99,0
24056.36,1.31,5.47,33.55,0.19,14305.92,0
78225.83,2.12,2.22,43.99,0.05,49782.91,0
44107.95,3.48,8.27,0.62,0.76,85227.02,1
97179.85,3.28,0.21,47.78,1.0,94043.37,1
36545.05,4.74,1.66,47.59,0.26,47884.71,0
21120.65,3.68,5.38,19.72,0.1,59858.19,0
19779.47,3.95,2.91,23.24,0.23,1000.0,0
57144.26,4.81,1.23,3.35,0.21,58443.29,0
12738.38,4.05,7.43,17.02,0.27,15448.9,0
57114.05,2.35,5.26,40.38,0.26,45501.35,0
84402.63,1.15,8.91,8.7,0.54,120149.21,1
47098.84,2.18,0.87,43.18,0.14,47530.03,0
61039.23,4.54,1.27,32.81,0.11,68657.0,1
53530.76,3.9,2.59,27.31,0.2,50711.97,0
36961.66,2.45,9.68,30.46,0.3,33024.64,0
17395.21,3.42,1.38,2.28,0.75,26510.03,0
11461.98,4.3,4.14,19.36,0.86,23330.13,0
44784.71,1.84,7.51,12.31,0.42,66057.31,1
33794.86,3.46,3.08,33.26,0.81,46782.4,0
84034.59,4.25,9.97,13.84,0.35,89650.47,1
74535.54,2.59,9.55,9.0,0.48,95331.77,1
73322.73,4.0,8.49,4.53,0.56,118972.42,1
5643.38,3.93,8.4,15.58,0.71,21216.77,0
51220.28,4.06,8.75,45.81,0.31,43189.69,0
3947.81,3.11,5.32,47.12,0.43,25781.11,0
80836.35,4.87,1.6,37.2,0.08,90972.59,1
50995.22,3.41,7.52,31.09,0.52,70642.81,1
51835.73,3.43,0.04,0.22,0.96,47018.52,0
45159.27,1.56,2.04,24.39,0.48,55559.98,0
1386.56,1.02,7.16,38.63,0.4,45366.18,0
8408.72,1.58,9.56,8.71,0.76,44469.69,0
39409.46,5.0,3.59,7.3,0.6,98624.73,1
97598.69,2.34,3.64,30.86,0.28,97914.55,1
2688.55,2.42,9.19,16.34,0.68,58688.94,0
10798.65,1.61,7.62,45.33,0.32,33443.78,0
75085.0,1.33,1.85,1.8,0.44,81849.76,1
64582.12,3.99,7.52,3.13,0.89,80383.55,1
70293.37,3.73,4.81,7.41,1.0,102505.39,1
64576.21,4.23,3.78,23.78,0.3,60297.39,0
91777.48,3.12,4.45,36.98,0.8,117073.48,1
46512.55,1.19,1.56,40.62,0.8,51565.9,0
53008.16,4.54,9.84,35.82,0.48,49999.29,0
5830.96,2.19,1.22,29.1,0.08,1000.0,0
72425.24,3.7,1.27,20.48,0.02,65509.8,1
80400.78,1.54,0.31,18.73,0.01,87005.76,1
99669.95,3.26,8.03,33.64,0.76,130095.56,1
12094.36,3.7,6.12,38.5,0.4,38284.22,0
41888.65,4.23,8.09,38.7,0.87,51257.07,0
54289.56,2.51,0.13,18.65,0.22,34580.94,0
54859.8,2.0,4.25,8.76,0.21,76223.96,1
79191.22,1.64,0.32,3.35,0.09,46566.95,0
68340.26,1.92,1.93,38.13,0.65,68874.23,1
73253.92,3.48,5.81,4.12,0.69,78641.97,1
66562.99,3.74,5.8,2.63,0.95,82435.84,1
48127.22,1.5,3.18,13.19,0.58,54606.18,0
89972.38,2.01,3.39,36.36,0.96,81029.71,1
50828.52,1.75,6.79,48.11,0.44,63160.88,1
55382.35,2.15,8.28,42.9,0.81,40663.26,0
96411.14,3.99,2.62,20.37,0.71,86070.2,1
29430.41,3.23,9.06,43.18,0.56,92825.07,1
86527.0,4.22,8.7,45.94,0.73,108056.8,1
82888.69,4.46,9.61,31.43,0.07,92426.8,1
80963.56,2.0,2.85,34.98,0.49,87735.9,1
84648.75,4.95,4.06,0.49,0.12,104374.92,1
91984.57,4.52,2.66,26.84,0.61,118445.86,1
47426.02,2.3,0.49,44.29,0.97,35593.94,0
59885.92,2.92,4.29,33.6,0.92,75839.69,1
36576.56,2.91,7.63,7.79,0.67,47600.57,0
80457.95,1.68,9.67,35.56,0.05,77687.69,1
19255.63,2.14,4.56,7.11,0.15,1000.0,0
77829.78,3.65,1.57,36.62,0.08,23740.55,0
9725.38,3.97,7.85,45.89,0.1,52820.01,0
31279.72,1.89,7.49,16.4,0.2,70330.9,1
85589.81,3.3,2.7,16.05,0.28,114803.16,1
77657.32,1.87,0.4,25.55,0.19,76858.43,1
59033.91,1.37,5.65,49.16,0.33,28141.39,0
53097.04,2.81,3.62,31.9,0.29,69442.78,1
88634.66,1.14,9.93,47.31,0.94,121093.61,1
9185.31,2.5,0.73,41.85,0.23,41608.97,0
69144.33,4.16,5.56,43.98,0.64,78517.92,1
46077.03,1.86,9.77,16.92,0.94,119222.95,1
93654.12,4.85,9.19,20.39,0.95,153512.01,1
55497.07,2.36,6.16,42.67,0.22,63427.22,1
17983.65,4.75,0.41,22.06,0.1,50563.52,0
69984.08,2.65,8.5,13.14,0.01,80663.84,1
19822.12,2.03,7.53,11.84,0.46,30008.35,0
94025.2,3.01,2.71,4.89,0.43,133027.99,1
33018.9,1.62,6.86,20.11,0.58,21930.17,0
3338.13,2.35,6.73,46.41,0.08,1000.0,0
84767.95,3.11,0.85,39.88,0.61,76635.41,1
12811.54,3.47,0.66,7.09,0.37,19219.27,0
88181.21,3.52,7.13,37.16,0.49,113043.38,1
14314.87,2.81,2.37,38.41,0.91,7983.62,0
95790.3,4.71,6.31,35.63,0.5,81827.57,1
38059.41,2.09,1.96,23.54,0.07,42796.02,0
99790.03,4.23,2.37,20.73,0.68,117389.72,1
70382.95,1.03,8.62,7.92,0.45,73357.27,1
80653.5,3.02,9.16,48.69,0.79,92703.14,1
48192.11,4.58,2.3,38.02,0.15,53447.02,0
49489.8,3.74,4.31,46.25,1.0,70400.86,1
47327.38,2.73,1.45,42.2,0.42,66321.53,1
12303.95,1.78,7.68,40.49,0.92,41787.63,0
12553.24,4.54,1.54,40.48,0.88,31347.75,0
13695.95,3.94,5.06,21.64,0.15,33028.09,0
2578.39,1.24,1.22,31.59,0.63,15814.66,0
86902.14,3.79,7.59,26.94,0.18,104516.2,1
31166.03,2.23,5.2,17.38,0.62,74347.24,1
27578.45,4.48,1.81,18.03,0.72,37765.33,0
70940.91,1.88,8.24,14.39,0.41,117878.03,1
40883.99,4.99,2.53,46.82,0.76,53470.65,0
37997.24,3.23,8.0,18.37,0.84,86739.63,1
23113.58,4.96,1.71,43.29,0.31,65065.8,1
48662.58,4.51,5.53,37.91,0.16,69639.56,1
54536.54,2.78,0.8,15.87,0.63,60758.46,0
79499.29,1.41,9.66,37.03,0.62,91999.06,1
28059.48,1.49,2.55,19.17,0.02,45436.54,0
42770.79,3.83,0.68,37.11,0.82,45915.47,0
78690.29,4.18,8.8,19.5,0.73,105112.04,1
40874.17,1.42,1.5,30.27,0.91,44512.83,0
39772.39,2.27,1.14,42.53,0.17,61084.49,0
44079.78,2.86,9.01,34.58,0.13,60727.69,0
18676.82,2.34,5.44,14.5,0.19,49600.3,0
79692.8,2.36,6.98,18.74,0.25,80495.42,1
41907.31,3.2,8.27,36.61,0.25,60516.57,0
7515.37,4.14,6.3,27.2,0.76,52516.05,0
96765.78,2.32,0.86,22.98,0.98,88747.57,1
28221.27,1.96,8.92,38.57,0.27,34748.45,0
8207.16,1.42,8.49,40.61,0.03,46699.39,0
23196.89,3.99,1.1,34.26,0.76,45811.67,0
86547.21,3.05,5.72,26.47,0.55,92023.68,1
30228.39,1.24,7.96,12.79,0.01,71792.25,1
26336.0,1.14,6.34,17.84,0.52,19151.23,0
39814.54,3.18,9.48,21.38,0.67,42892.22,0
68741.27,1.71,6.17,1.0,0.38,67752.95,1
81748.3,3.67,3.69,47.08,0.84,88480.24,1
17075.62,2.07,6.64,41.09,0.37,64618.78,1
99287.1,4.69,6.37,31.51,0.37,121767.23,1
31915.69,1.56,1.45,36.34,0.9,47475.13,0
26391.64,2.3,9.29,42.12,0.85,47548.92,0
58931.56,4.58,5.18,35.42,0.61,57619.62,0
13790.16,2.58,2.2,1.32,0.97,33067.21,0
49507.67,4.6,2.11,26.59,0.22,76974.2,1
60803.34,1.36,6.21,12.91,0.1,49156.17,0
96980.41,3.31,7.94,13.05,0.34,120059.84,1
5543.28,3.49,1.52,39.51,0.65,23184.22,0
56465.91,4.97,8.41,39.46,0.45,71101.95,1
20773.78,1.47,7.22,49.8,0.47,56219.07,0
10435.5,4.47,0.84,1.08,0.11,44482.66,0
90827.91,2.26,7.98,27.32,0.67,125544.23,1
20837.69,4.04,8.04,42.24,0.67,50054.99,0
70992.69,4.41,9.21,17.9,0.91,109908.19,1
64300.0,1.51,0.39,0.77,0.25,40969.2,0
93281.63,3.49,9.25,34.32,0.87,101342.73,1
69896.35,2.24,1.41,6.54,0.21,100764.23,1
2571.75,1.35,5.72,1.12,0.15,33888.63,0
54464.25,1.21,5.53,29.13,0.54,63587.17,1
19411.63,2.29,6.23,47.28,0.74,37669.86,0
57949.48,4.6,5.53,0.9,0.87,70197.41,1
25086.5,1.15,7.03,26.1,0.69,48837.48,0
89280.81,4.58,9.7,27.66,0.36,70838.45,1
97608.49,3.41,6.5,43.6,0.53,105287.01,1
54070.9,4.54,0.91,33.96,0.41,68678.09,1
79318.22,2.48,0.5,45.36,0.49,44066.31,0
19574.13,4.02,0.66,3.18,0.87,28674.24,0
22013.1,4.29,2.63,18.29,0.62,32423.41,0
94036.5,4.08,5.07,40.15,0.81,114594.55,1
41909.61,2.76,1.75,8.13,0.9,66125.93,1
84299.15,2.12,7.02,42.06,0.2,88515.19,1
19308.9,3.62,2.97,32.43,0.07,32311.21,0
28957.58,3.09,8.67,38.08,0.98,69100.59,1
50516.57,3.61,1.38,13.58,0.82,48721.24,0
95849.21,3.57,7.49,43.75,0.71,60530.39,0
48193.66,1.26,4.8,8.07,0.77,61879.58,0
93175.19,4.95,2.23,7.84,0.45,90160.01,1
38165.78,3.24,4.79,0.93,0.0,37749.15,0
51365.92,4.6,0.8,32.23,0.23,89333.15,1
62940.71,2.36,5.93,7.87,0.53,76019.71,1
61207.53,2.66,8.77,0.26,0.37,78697.02,1
14182.34,4.75,0.93,48.13,0.66,38996.93,0
96380.35,1.41,1.73,5.78,0.98,109770.31,1
24172.51,3.84,5.94,45.52,0.13,69218.76,1
81175.37,4.02,4.16,6.19,0.74,108508.92,1
92587.3,3.28,1.43,2.49,0.32,109950.73,1
56703.61,2.83,9.25,25.9,0.92,54220.05,0
819.99,4.84,4.87,33.22,0.01,24183.24,0
77646.06,4.37,9.11,38.66,0.01,94033.18,1
93761.81,2.39,0.59,38.88,0.71,79338.11,1
97089.72,3.32,7.4,47.01,0.3,117577.04,1
92845.98,1.04,8.32,32.15,0.85,116155.89,1
26750.5,2.43,7.83,17.38,0.48,42443.57,0
21801.05,4.43,3.6,44.95,0.1,65216.0,1
74858.93,4.02,7.72,19.19,0.29,88184.45,1
80619.89,3.3,0.63,28.84,0.4,98844.57,1
73385.65,4.2,8.89,4.35,0.51,88798.38,1
57535.52,4.66,4.35,14.45,0.51,55472.49,0
62455.83,2.45,3.83,12.36,0.1,56865.7,0
84604.61,1.87,7.15,0.28,0.26,134785.47,1
84714.24,2.49,4.17,3.14,0.21,105679.7,1
27563.41,3.11,5.1,1.75,0.36,40914.08,0
65562.18,3.32,6.03,41.26,0.77,69224.6,1
86567.27,4.08,1.03,1.36,0.19,74386.54,1
22430.26,4.2,9.87,7.41,0.12,52714.28,0
16265.72,4.42,4.55,43.19,0.63,72098.64,1
9223.78,3.02,8.39,19.23,0.1,31310.39,0
14043.11,4.57,8.91,48.88,0.93,50450.14,0
81228.96,2.41,3.48,17.42,0.39,48020.62,0
52057.16,2.22,3.48,43.83,0.23,31939.78,0
14540.0,2.17,0.04,42.32,0.24,20808.22,0
53103.41,2.24,8.38,20.72,0.51,26816.35,0
69491.16,2.52,4.08,23.17,0.77,98227.21,1
27194.62,4.75,9.46,17.17,0.71,29642.06,0
7173.73,2.39,1.89,41.94,0.82,30037.08,0
93580.38,1.72,6.75,8.24,0.72,94152.54,1
22890.62,4.16,9.36,39.98,0.23,69027.26,1
29533.28,3.09,8.24,6.3,0.71,63237.82,1
30252.88,1.7,8.75,34.25,0.48,34685.73,0
91197.32,2.4,7.89,16.91,0.29,88641.58,1
32588.23,1.38,7.35,11.21,0.73,69559.86,1
76864.17,1.23,5.77,36.55,0.96,105541.36,1
59740.78,1.44,7.06,2.08,0.87,32070.78,0
61058.66,3.93,9.45,25.41,0.43,77952.44,1
75019.11,4.51,8.57,41.12,0.88,77094.6,1
41411.0,1.72,8.23,8.49,0.32,82641.53,1
76542.17,4.88,7.51,37.07,0.09,105047.8,1
60613.95,2.9,1.38,38.71,0.14,68550.48,1
10553.38,2.58,8.74,3.52,0.9,20594.38,0
40669.46,3.71,6.87,13.72,0.42,67155.4,1
48245.19,1.48,4.83,6.67,0.7,54235.03,0
31701.92,4.8,5.28,30.41,0.63,64228.31,1
2369.47,5.0,5.57,45.0,0.42,1000.0,0
68968.01,3.04,7.06,35.65,0.74,115779.81,1
63520.13,4.08,7.63,17.03,0.86,86460.48,1
39675.06,4.97,7.07,6.26,0.67,73329.37,1
86539.4,2.63,4.89,26.12,0.7,71006.35,1
31300.64,3.72,0.28,38.62,0.65,20805.8,0
18741.04,2.34,5.57,1.43,0.59,70754.5,1
53903.2,1.69,4.35,12.2,0.56,23352.51,0
49950.93,1.28,4.01,20.25,0.89,64610.84,1
93013.61,4.77,1.14,29.47,0.49,81040.95,1
48339.05,1.59,3.25,22.75,0.52,14831.81,0
69682.42,1.51,9.79,41.64,1.0,49559.75,0
77985.01,2.18,9.75,2.18,0.57,111031.74,1
60331.83,3.77,0.44,43.83,0.19,55466.66,0
95544.72,1.28,2.83,19.9,0.23,70433.5,1
38775.51,4.43,6.58,2.34,0.79,58840.88,0
26932.23,3.74,1.19,23.32,0.83,46533.15,0
48368.63,1.29,4.54,38.96,0.46,53612.26,0
53771.33,1.86,9.64,29.1,0.86,104381.74,1
32192.88,4.09,8.25,10.56,0.95,57409.51,0
91659.55,2.31,3.39,46.47,0.27,84381.75,1
52652.45,1.7,5.88,3.75,0.65,79197.62,1
3047.97,3.05,3.69,5.75,0.64,76440.42,1
78075.27,3.15,6.95,15.72,0.89,94203.96,1
85479.02,4.45,0.02,31.85,0.26,107163.79,1
93196.62,2.07,8.4,29.39,0.59,118443.98,1
79871.01,2.48,7.06,46.93,0.19,84904.16,1
63850.4,1.32,4.04,46.56,0.88,75064.32,1
11060.82,2.94,1.91,22.93,0.64,10892.6,0
93435.14,1.43,7.95,32.43,0.29,85540.51,1
19341.51,1.53,8.61,34.22,0.57,36269.83,0
29183.96,4.62,9.7,48.19,0.21,69839.04,1
3631.99,1.25,9.21,42.43,0.11,1000.0,0
52107.18,1.73,9.34,32.15,0.92,74670.48,1
63359.91,3.19,2.81,33.81,0.89,52544.03,0
68465.16,2.05,0.54,22.62,0.85,70747.73,1
62429.73,2.92,7.43,33.14,0.79,91346.53,1
28440.11,1.44,9.59,13.53,0.62,46138.84,0
87111.07,2.95,5.9,37.91,0.68,71497.06,1
50051.41,4.22,5.59,3.53,0.35,60282.59,0
71821.18,3.77,8.35,35.21,0.39,77912.1,1
85937.06,1.11,5.24,12.24,0.24,70923.06,1
8159.91,3.46,3.26,2.93,0.26,56723.92,0
44407.45,2.24,2.58,20.81,0.19,23664.1,0
69728.22,2.18,6.92,0.67,0.19,48376.33,0
75698.46,1.5,0.26,49.04,0.76,25486.37,0
10029.84,2.24,5.13,13.16,0.79,38659.72,0
53763.44,2.22,2.63,35.85,0.0,49330.69,0
39406.21,1.45,2.89,1.13,0.96,64878.05,1
88681.1,2.79,4.86,1.42,0.43,124515.02,1
51043.93,3.95,6.28,45.13,0.09,29967.38,0
26474.53,3.74,8.95,45.77,0.72,74587.14,1
39260.42,1.36,8.17,24.96,0.61,61953.83,0
69148.5,2.37,5.86,44.21,0.29,26372.96,0
1557.19,1.53,4.58,3.96,0.46,1000.0,0
31209.37,2.3,6.38,7.68,0.18,26608.12,0
84452.53,3.93,9.73,6.83,0.81,121014.49,1
67727.88,5.0,2.83,34.35,0.1,59818.71,0
29070.61,2.28,8.19,9.18,0.49,34693.49,0
96389.42,2.27,3.32,48.64,0.76,69810.04,1
65440.37,2.85,1.75,2.18,0.69,101588.37,1
8890.83,1.7,2.92,4.45,0.79,31107.71,0
92529.75,1.19,6.09,24.01,0.21,104814.55,1
46052.53,1.01,7.41,34.35,0.97,63818.47,1
31325.81,3.84,9.36,40.73,0.1,18177.05,0
62806.8,1.05,8.6,45.68,0.63,73602.91,1
39645.71,1.04,6.78,3.18,0.73,73114.72,1
79044.79,4.06,7.33,49.93,0.79,117598.38,1
68380.34,1.46,6.92,45.71,0.05,47049.41,0
97459.35,4.53,6.05,4.63,0.27,106587.29,1
79502.15,2.17,4.19,38.26,0.85,79634.17,1
24235.91,2.44,0.26,30.94,0.64,43765.22,0
46742.26,3.98,4.73,10.88,0.42,35493.02,0
57044.43,3.89,9.24,3.81,0.68,94089.81,1
70469.63,1.26,2.94,5.62,0.22,28676.77,0
22069.96,3.58,0.84,4.44,0.82,28437.07,0
69482.32,1.88,8.21,4.82,0.62,87669.09,1
7502.41,4.11,4.42,3.6,0.66,24439.64,0
7354.64,3.11,0.15,36.28,0.44,44875.22,0
74760.26,3.23,8.2,45.36,0.36,114219.05,1
83833.73,4.27,9.27,11.41,0.08,86247.63,1
73414.25,1.89,1.24,19.82,0.54,88407.13,1
72120.77,4.22,4.63,24.25,0.26,104940.34,1
13101.81,4.9,7.58,23.52,0.01,1000.0,0
72046.01,2.26,1.27,16.55,0.4,76633.2,1
1697.0,4.53,0.76,41.75,0.45,6983.33,0
24819.53,1.82,9.07,14.29,0.81,55521.92,0
